timestamp,elapsed_s,scan_index,quality,angle_deg,distance_mm
1785217913.463706970,0.008556,0,15,351.546875,3907.750
1785217913.463706970,0.008556,0,15,353.203125,3933.000
1785217913.463706970,0.008556,0,10,354.843750,3972.000
1785217913.463706970,0.008556,0,12,356.468750,4013.750
1785217913.463706970,0.008556,0,14,358.109375,4059.000
1785217913.463706970,0.008556,0,15,359.765625,4104.250
1785217913.463706970,0.008556,0,15,1.421875,4130.250
1785217913.463706970,0.008556,0,15,3.062500,4143.000
1785217913.463706970,0.008556,0,15,4.687500,4165.000
1785217913.463706970,0.008556,0,15,9.609375,4403.500
1785217913.463706970,0.008556,0,9,11.187500,4485.500
1785217913.463706970,0.008556,0,14,12.828125,4595.000
1785217913.463706970,0.008556,0,15,229.781250,4736.250
1785217913.463706970,0.008556,0,15,234.796875,3436.250
1785217913.463706970,0.008556,0,15,239.687500,3919.000
1785217913.463706970,0.008556,0,15,241.328125,3843.750
1785217913.463706970,0.008556,0,15,242.968750,3781.250
1785217913.463706970,0.008556,0,15,244.640625,3734.750
1785217913.463706970,0.008556,0,15,246.281250,3687.250
1785217913.463706970,0.008556,0,15,247.937500,3620.000
1785217913.463706970,0.008556,0,15,249.578125,3567.000
1785217913.463706970,0.008556,0,15,251.234375,3534.250
1785217913.463706970,0.008556,0,15,252.859375,3490.250
1785217913.463706970,0.008556,0,15,256.140625,3574.500
1785217913.463706970,0.008556,0,13,257.765625,3578.500
1785217913.463706970,0.008556,0,15,261.031250,3817.000
1785217913.463706970,0.008556,0,15,262.687500,3802.000
1785217913.463706970,0.008556,0,15,264.312500,3805.000
1785217913.463706970,0.008556,0,15,265.953125,3797.000
1785217913.463706970,0.008556,0,15,267.593750,3787.500
1785217913.463706970,0.008556,0,15,269.250000,3783.000
1785217913.463706970,0.008556,0,15,270.875000,3781.500
1785217913.463706970,0.008556,0,15,272.531250,3779.250
1785217913.463706970,0.008556,0,15,274.171875,3781.250
1785217913.463706970,0.008556,0,15,275.765625,3782.250
1785217913.463706970,0.008556,0,15,277.390625,3786.750
1785217913.463706970,0.008556,0,15,279.031250,3794.250
1785217913.463706970,0.008556,0,15,280.656250,3804.750
1785217913.463706970,0.008556,0,15,282.296875,3812.500
1785217913.463706970,0.008556,0,15,283.937500,3823.750
1785217913.463706970,0.008556,0,15,285.562500,3854.750
1785217913.463706970,0.008556,0,15,287.218750,3885.000
1785217913.463706970,0.008556,0,15,292.156250,3637.250
1785217913.463706970,0.008556,0,15,295.453125,3363.500
1785217913.463706970,0.008556,0,15,297.078125,3364.750
1785217913.463706970,0.008556,0,15,298.843750,3407.000
1785217913.463706970,0.008556,0,15,300.484375,3464.750
1785217913.463706970,0.008556,0,15,302.140625,3515.500
1785217913.463706970,0.008556,0,15,303.750000,3581.750
1785217913.463706970,0.008556,0,15,305.406250,3669.250
1785217913.463706970,0.008556,0,15,307.046875,3724.500
1785217913.463706970,0.008556,0,7,315.250000,3762.750
1785217913.463706970,0.008556,0,12,316.890625,3748.750
1785217913.463706970,0.008556,0,15,318.562500,3706.500
1785217913.463706970,0.008556,0,15,320.203125,3693.000
1785217913.463706970,0.008556,0,15,321.859375,3677.750
1785217913.463706970,0.008556,0,15,323.546875,3651.000
1785217913.463706970,0.008556,0,15,325.203125,3639.250
1785217913.463706970,0.008556,0,15,326.828125,3639.750
1785217913.463706970,0.008556,0,15,328.484375,3628.750
1785217913.463706970,0.008556,0,7,330.140625,3607.250
1785217913.463706970,0.008556,0,15,331.781250,3607.250
1785217913.463706970,0.008556,0,15,333.421875,3638.250
1785217913.463706970,0.008556,0,15,335.062500,3651.500
1785217913.463706970,0.008556,0,15,336.718750,3657.250
1785217913.463706970,0.008556,0,15,338.359375,3665.250
1785217913.463706970,0.008556,0,15,340.015625,3677.000
1785217913.463706970,0.008556,0,15,341.656250,3696.500
1785217913.463706970,0.008556,0,15,343.328125,3692.250
1785217913.463706970,0.008556,0,12,344.968750,3666.750
1785217913.463706970,0.008556,0,15,346.578125,3640.750
1785217913.463706970,0.008556,0,15,349.843750,3852.750
1785217913.574907541,0.176694,1,15,351.468750,3902.750
1785217913.574907541,0.176694,1,15,353.109375,3931.250
1785217913.574907541,0.176694,1,10,354.765625,3969.250
1785217913.574907541,0.176694,1,13,356.390625,4028.000
1785217913.574907541,0.176694,1,14,358.031250,4077.250
1785217913.574907541,0.176694,1,15,359.671875,4100.750
1785217913.574907541,0.176694,1,15,1.328125,4124.250
1785217913.574907541,0.176694,1,15,2.968750,4141.250
1785217913.574907541,0.176694,1,15,4.609375,4162.750
1785217913.574907541,0.176694,1,10,6.265625,4230.750
1785217913.574907541,0.176694,1,15,7.890625,4332.500
1785217913.574907541,0.176694,1,15,9.531250,4406.500
1785217913.574907541,0.176694,1,9,11.109375,4486.750
1785217913.574907541,0.176694,1,15,12.734375,4598.500
1785217913.574907541,0.176694,1,8,181.859375,10369.000
1785217913.574907541,0.176694,1,8,183.500000,10191.500
1785217913.574907541,0.176694,1,14,204.906250,8660.500
1785217913.574907541,0.176694,1,15,229.734375,4735.500
1785217913.574907541,0.176694,1,15,234.781250,3436.500
1785217913.574907541,0.176694,1,15,239.671875,3918.250
1785217913.574907541,0.176694,1,15,241.328125,3843.250
1785217913.574907541,0.176694,1,15,242.953125,3781.750
1785217913.574907541,0.176694,1,15,244.609375,3735.250
1785217913.574907541,0.176694,1,15,246.265625,3686.500
1785217913.574907541,0.176694,1,15,247.921875,3620.000
1785217913.574907541,0.176694,1,15,249.562500,3567.500
1785217913.574907541,0.176694,1,15,251.234375,3534.000
1785217913.574907541,0.176694,1,15,252.859375,3489.250
1785217913.574907541,0.176694,1,15,256.156250,3573.500
1785217913.574907541,0.176694,1,14,257.765625,3578.500
1785217913.574907541,0.176694,1,15,261.062500,3818.000
1785217913.574907541,0.176694,1,15,262.687500,3802.250
1785217913.574907541,0.176694,1,15,264.343750,3805.250
1785217913.574907541,0.176694,1,15,265.984375,3801.500
1785217913.574907541,0.176694,1,15,267.625000,3789.750
1785217913.574907541,0.176694,1,15,269.281250,3781.250
1785217913.574907541,0.176694,1,15,270.921875,3782.000
1785217913.574907541,0.176694,1,15,272.562500,3778.250
1785217913.574907541,0.176694,1,15,274.218750,3779.250
1785217913.574907541,0.176694,1,15,275.765625,3783.000
