timestamp,elapsed_s,scan_index,quality,angle_deg,distance_mm
1785217971.966873884,0.020143,0,15,352.031250,3812.250
1785217971.966873884,0.020143,0,15,353.671875,3885.750
1785217971.966873884,0.020143,0,15,355.312500,3929.500
1785217971.966873884,0.020143,0,13,356.968750,3966.000
1785217971.966873884,0.020143,0,13,358.625000,3998.250
1785217971.966873884,0.020143,0,11,0.250000,4031.250
1785217971.966873884,0.020143,0,15,1.890625,4068.250
1785217971.966873884,0.020143,0,15,3.531250,4108.500
1785217971.966873884,0.020143,0,15,5.203125,4136.000
1785217971.966873884,0.020143,0,12,6.812500,4183.000
1785217971.966873884,0.020143,0,13,8.484375,4266.750
1785217971.966873884,0.020143,0,15,10.109375,4363.750
1785217971.966873884,0.020143,0,11,11.734375,4432.250
1785217971.966873884,0.020143,0,15,199.062500,10140.000
1785217971.966873884,0.020143,0,15,200.718750,10275.250
1785217971.966873884,0.020143,0,15,223.906250,5155.750
1785217971.966873884,0.020143,0,15,225.546875,5010.500
1785217971.966873884,0.020143,0,15,227.156250,4877.000
1785217971.966873884,0.020143,0,15,228.796875,4758.500
1785217971.966873884,0.020143,0,15,233.875000,3440.500
1785217971.966873884,0.020143,0,13,235.500000,3423.250
1785217971.966873884,0.020143,0,15,238.718750,3939.750
1785217971.966873884,0.020143,0,15,240.375000,3870.250
1785217971.966873884,0.020143,0,15,242.046875,3799.750
1785217971.966873884,0.020143,0,15,243.687500,3742.750
1785217971.966873884,0.020143,0,15,245.312500,3679.000
1785217971.966873884,0.020143,0,15,246.953125,3613.500
1785217971.966873884,0.020143,0,15,248.625000,3575.500
1785217971.966873884,0.020143,0,15,250.265625,3539.750
1785217971.966873884,0.020143,0,15,251.906250,3496.250
1785217971.966873884,0.020143,0,15,253.546875,3506.500
1785217971.966873884,0.020143,0,15,255.187500,3549.500
1785217971.966873884,0.020143,0,15,256.812500,3551.000
1785217971.966873884,0.020143,0,15,260.093750,3772.750
1785217971.966873884,0.020143,0,15,261.718750,3802.750
1785217971.966873884,0.020143,0,15,263.359375,3796.000
1785217971.966873884,0.020143,0,15,265.015625,3793.750
1785217971.966873884,0.020143,0,15,266.656250,3784.250
1785217971.966873884,0.020143,0,15,268.281250,3779.750
1785217971.966873884,0.020143,0,15,269.937500,3782.000
1785217971.966873884,0.020143,0,15,271.578125,3778.250
1785217971.966873884,0.020143,0,15,273.218750,3776.500
1785217971.966873884,0.020143,0,15,274.890625,3782.000
1785217971.966873884,0.020143,0,15,276.546875,3781.000
1785217971.966873884,0.020143,0,15,278.187500,3782.250
1785217971.966873884,0.020143,0,15,279.796875,3792.250
1785217971.966873884,0.020143,0,15,281.453125,3800.000
1785217971.966873884,0.020143,0,15,283.093750,3817.000
1785217971.966873884,0.020143,0,15,284.734375,3846.000
1785217971.966873884,0.020143,0,15,286.375000,3874.750
1785217971.966873884,0.020143,0,15,288.015625,3905.500
1785217971.966873884,0.020143,0,15,291.343750,3697.000
1785217971.966873884,0.020143,0,15,296.281250,3345.750
1785217971.966873884,0.020143,0,15,297.937500,3383.250
1785217971.966873884,0.020143,0,15,299.671875,3428.750
1785217971.966873884,0.020143,0,15,301.312500,3490.750
1785217971.966873884,0.020143,0,15,302.968750,3562.500
1785217971.966873884,0.020143,0,15,304.609375,3634.250
1785217971.966873884,0.020143,0,15,306.265625,3695.250
1785217971.966873884,0.020143,0,12,314.500000,3715.250
1785217971.966873884,0.020143,0,10,316.171875,3698.250
1785217971.966873884,0.020143,0,13,317.828125,3673.500
1785217971.966873884,0.020143,0,15,319.468750,3649.750
1785217971.966873884,0.020143,0,14,321.109375,3631.500
1785217971.966873884,0.020143,0,11,322.765625,3608.000
1785217971.966873884,0.020143,0,10,324.406250,3597.750
1785217971.966873884,0.020143,0,9,326.046875,3596.500
1785217971.966873884,0.020143,0,7,327.718750,3577.500
1785217971.966873884,0.020143,0,8,329.343750,3566.000
1785217971.966873884,0.020143,0,8,331.000000,3563.000
1785217971.966873884,0.020143,0,8,332.640625,3566.500
1785217971.966873884,0.020143,0,9,334.296875,3573.000
1785217971.966873884,0.020143,0,9,335.937500,3578.250
1785217971.966873884,0.020143,0,11,337.593750,3584.000
1785217971.966873884,0.020143,0,9,339.250000,3575.250
1785217971.966873884,0.020143,0,15,340.890625,3593.500
1785217971.966873884,0.020143,0,15,342.546875,3624.750
1785217971.966873884,0.020143,0,12,344.203125,3623.500
1785217971.966873884,0.020143,0,15,345.828125,3609.250
1785217971.966873884,0.020143,0,15,347.468750,3598.250
1785217971.966873884,0.020143,0,15,349.109375,3593.250
1785217972.079638004,0.198229,1,15,352.406250,3836.500
1785217972.079638004,0.198229,1,15,354.031250,3886.250
1785217972.079638004,0.198229,1,15,355.687500,3947.000
1785217972.079638004,0.198229,1,9,357.312500,3984.750
1785217972.079638004,0.198229,1,15,358.984375,4010.000
1785217972.079638004,0.198229,1,12,0.609375,4045.250
1785217972.079638004,0.198229,1,13,2.265625,4074.250
1785217972.079638004,0.198229,1,15,3.906250,4113.750
1785217972.079638004,0.198229,1,15,5.546875,4145.750
1785217972.079638004,0.198229,1,14,7.203125,4197.500
1785217972.079638004,0.198229,1,15,8.828125,4287.250
1785217972.079638004,0.198229,1,12,10.421875,4380.000
1785217972.079638004,0.198229,1,15,12.078125,4458.750
1785217972.079638004,0.198229,1,13,199.406250,10195.750
1785217972.079638004,0.198229,1,15,217.578125,5952.750
1785217972.079638004,0.198229,1,15,222.546875,5315.750
1785217972.079638004,0.198229,1,15,225.843750,5002.750
1785217972.079638004,0.198229,1,15,229.109375,4734.250
1785217972.079638004,0.198229,1,15,234.140625,3436.000
1785217972.079638004,0.198229,1,15,239.031250,3917.000
1785217972.079638004,0.198229,1,15,240.687500,3855.750
1785217972.079638004,0.198229,1,15,242.312500,3794.500
1785217972.079638004,0.198229,1,15,243.984375,3736.750
1785217972.079638004,0.198229,1,15,245.625000,3689.500
1785217972.079638004,0.198229,1,15,247.265625,3627.250
1785217972.079638004,0.198229,1,15,248.906250,3568.000
1785217972.079638004,0.198229,1,15,250.578125,3526.250
1785217972.079638004,0.198229,1,15,252.218750,3477.500
1785217972.079638004,0.198229,1,15,255.484375,3561.750
1785217972.079638004,0.198229,1,15,257.156250,3545.500
1785217972.079638004,0.198229,1,15,260.406250,3787.750
1785217972.079638004,0.198229,1,15,262.031250,3800.000
1785217972.079638004,0.198229,1,15,263.671875,3797.250
1785217972.079638004,0.198229,1,15,265.312500,3795.000
1785217972.079638004,0.198229,1,15,266.968750,3784.000
1785217972.079638004,0.198229,1,15,268.593750,3778.500
1785217972.079638004,0.198229,1,15,270.250000,3769.750
1785217972.079638004,0.198229,1,15,271.906250,3761.750
1785217972.079638004,0.198229,1,15,273.531250,3769.750
1785217972.079638004,0.198229,1,15,275.171875,3779.000
1785217972.079638004,0.198229,1,15,276.828125,3777.000
1785217972.079638004,0.198229,1,15,278.468750,3783.750
1785217972.079638004,0.198229,1,15,280.109375,3793.500
1785217972.079638004,0.198229,1,15,281.750000,3807.750
1785217972.079638004,0.198229,1,15,283.359375,3833.250
1785217972.079638004,0.198229,1,15,285.015625,3856.000
1785217972.079638004,0.198229,1,15,286.656250,3880.000
1785217972.079638004,0.198229,1,15,288.296875,3873.000
1785217972.079638004,0.198229,1,15,291.609375,3656.000
