elapsed_s,planner_state,plan_reason,planned_speed,planned_steering,command_speed,command_steering,command_reason,safety_overrode_command,lidar_scan_timestamp,lidar_is_new_scan,lidar_valid,lidar_unsafe,lidar_observed_points,lidar_reason,car_count,first_car_seen,first_car_confirmed,first_car_turn_reached,first_car_edge_y_back_mm,first_car_turn_error_mm,gap_pair_observed,tracking_roi_expanded,first_car_gate_passed,second_car_gate_armed,ordered_second_car_pairing,gap_found,gap_confirmed,gap_coasted,gap_width_mm,gap_center_x_right_mm,gap_center_y_back_mm,entry_target_y_back_mm,entry_error_mm,entry_reached,slot_depth_x_right,slot_depth_y_back,raw_gap_scan_timestamp,raw_gap_observed_width_mm,raw_gap_first_x_right_mm,raw_gap_first_y_back_mm,raw_gap_second_x_right_mm,raw_gap_second_y_back_mm,geometry_found,geometry_has_side_pair,geometry_has_back_line,geometry_confidence,geometry_coasted,geometry_reason,geometry_lateral_error_px,geometry_lateral_error_norm,geometry_heading_error_deg,geometry_depth_remaining_px,geometry_slot_width_px,geometry_slot_depth_px,completion_candidate,completion_reason,footprint_min_lateral_mm,footprint_max_lateral_mm,footprint_min_depth_mm,footprint_max_depth_mm,pose_required,pose_source,pose_locked,pose_tracked,pose_stale,pose_held,pose_lost,pose_scan_timestamp,pose_translation_mm,pose_rotation_deg,pose_support_points,pose_bilateral_support,pose_depth_span_mm,pose_reason,pose_polygon_mm,map_frozen,map_source_scan_timestamp,map_landmark_count,map_surface_point_count,map_reason,map_icp_fallback_scans,path_status,path_found,path_reason,path_curvature_per_px,path_maximum_curvature_per_px,path_entry_steering_ratio,path_entry_heading_change_deg,path_final_lateral_offset_px,path_minimum_side_clearance_px,path_maximum_entry_depth_px,path_lookahead_x_px,path_lookahead_y_px,path_points_px,lease_valid,lease_expires_at_s,lease_remaining_s,lease_last_fresh_pose_at_s,lease_pose_age_s
0.021914,idle,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",1,1785217015.1113963,0,0,0,0,"lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,
0.211663,idle,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",1,1785217015.3012192,0,0,0,0,"lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,
0.289007,idle,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",1,1785217015.378585,0,0,0,0,"lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,
0.366159,idle,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",1,1785217015.4557087,0,0,0,0,"lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,
0.444066,idle,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",1,1785217015.5336103,0,0,0,0,"lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,
0.522065,idle,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",1,1785217015.6116438,0,0,0,0,"lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,
0.599429,idle,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",1,1785217015.6890101,0,0,0,0,"lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,
0.677149,idle,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",1,1785217015.766827,0,0,0,0,"lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,
0.755648,idle,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",1,1785217015.8452225,0,0,0,0,"lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,
0.833605,idle,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",1,1785217015.9231694,0,0,0,0,"lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,
0.91164,idle,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",1,1785217016.0011952,0,0,0,0,"lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,
1.003695,idle,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",1,1785217016.0932796,0,0,0,0,"lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,
1.082057,idle,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",1,1785217016.1717875,0,0,0,0,"lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,
1.160329,idle,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",1,1785217016.2499073,0,0,0,0,"lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,
1.238075,idle,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",1,1785217016.327696,0,0,0,0,"lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,
1.315503,idle,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",1,1785217016.405171,0,0,0,0,"lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,
1.393493,idle,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",1,1785217016.4831548,0,0,0,0,"lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,
1.471339,idle,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",1,1785217016.56106,0,0,0,0,"lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,
1.548045,idle,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",1,1785217016.6376991,0,0,0,0,"lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,
1.626054,idle,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",1,1785217016.7157264,0,0,0,0,"lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,
1.703194,idle,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,"lidar_unavailable:lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",1,1785217016.7927566,0,0,0,0,"lidar_error:Failed to connect to the sensor due to: could not open port 'COM12': FileNotFoundError(2, '지정된 파일을 찾을 수 없습니다.', None, 2)",0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,
