elapsed_s,planner_state,plan_reason,planned_speed,planned_steering,command_speed,command_steering,command_reason,safety_overrode_command,lidar_scan_timestamp,lidar_is_new_scan,lidar_valid,lidar_unsafe,lidar_observed_points,lidar_reason,car_count,first_car_seen,first_car_confirmed,first_car_turn_reached,first_car_edge_y_back_mm,first_car_turn_error_mm,gap_pair_observed,tracking_roi_expanded,first_car_gate_passed,second_car_gate_armed,ordered_second_car_pairing,gap_found,gap_confirmed,gap_coasted,gap_width_mm,gap_center_x_right_mm,gap_center_y_back_mm,entry_target_y_back_mm,entry_error_mm,entry_reached,slot_depth_x_right,slot_depth_y_back,raw_gap_scan_timestamp,raw_gap_observed_width_mm,raw_gap_first_x_right_mm,raw_gap_first_y_back_mm,raw_gap_second_x_right_mm,raw_gap_second_y_back_mm,geometry_found,geometry_has_side_pair,geometry_has_back_line,geometry_confidence,geometry_coasted,geometry_reason,geometry_lateral_error_px,geometry_lateral_error_norm,geometry_heading_error_deg,geometry_depth_remaining_px,geometry_slot_width_px,geometry_slot_depth_px,completion_candidate,completion_reason,footprint_min_lateral_mm,footprint_max_lateral_mm,footprint_min_depth_mm,footprint_max_depth_mm,pose_required,pose_source,pose_locked,pose_tracked,pose_stale,pose_held,pose_lost,pose_scan_timestamp,pose_translation_mm,pose_rotation_deg,pose_support_points,pose_bilateral_support,pose_depth_span_mm,pose_reason,pose_polygon_mm,map_frozen,map_source_scan_timestamp,map_landmark_count,map_surface_point_count,map_reason,map_icp_fallback_scans,path_status,path_found,path_reason,path_curvature_per_px,path_maximum_curvature_per_px,path_lookahead_x_px,path_lookahead_y_px,path_points_px,lease_valid,lease_expires_at_s,lease_remaining_s,lease_last_fresh_pose_at_s,lease_pose_age_s
12.458824,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209570.8643448,1,1,0,52,tracking_first_car_to_rear_gate,1,1,1,1,-43.988,-606.012,0,1,0,0,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
12.536705,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209570.8643448,0,1,0,52,tracking_first_car_to_rear_gate,1,1,1,1,-43.988,-606.012,0,1,0,0,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
12.614811,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209570.9769592,1,1,0,47,tracking_first_car_to_rear_gate,1,1,1,1,-30.693,-619.307,0,1,0,0,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
12.691424,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209571.0883687,1,1,0,47,tracking_first_car_to_rear_gate,1,1,1,1,-13.939,-636.061,0,1,0,0,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
12.754334,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209571.0883687,0,1,0,47,tracking_first_car_to_rear_gate,1,1,1,1,-13.939,-636.061,0,1,0,0,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
12.817637,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209571.203831,1,1,0,45,tracking_first_car_to_rear_gate,1,1,1,1,-25.753,-624.247,0,1,0,0,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
12.898338,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209571.203831,0,1,0,45,tracking_first_car_to_rear_gate,1,1,1,1,-25.753,-624.247,0,1,0,0,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
12.961377,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209571.3151574,1,1,0,46,tracking_first_car_to_rear_gate,1,1,1,1,-5.307,-644.693,0,1,0,0,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
13.03957,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209571.4303806,1,1,0,44,tracking_first_car_to_rear_gate,1,1,1,1,13.182,-663.182,0,1,0,0,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
13.116157,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209571.4303806,0,1,0,44,tracking_first_car_to_rear_gate,1,1,1,1,13.182,-663.182,0,1,0,0,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
13.194572,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209571.5410578,1,1,0,47,tracking_first_car_to_rear_gate,1,1,1,1,28.151,-678.151,0,1,0,0,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
13.273116,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209571.6561985,1,1,0,42,tracking_first_car_to_rear_gate,1,1,1,1,7.309,-657.309,0,1,0,0,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
13.350366,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209571.6561985,0,1,0,42,tracking_first_car_to_rear_gate,1,1,1,1,7.309,-657.309,0,1,0,0,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
13.428421,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209571.7672145,1,1,0,50,tracking_first_car_to_rear_gate,1,1,1,1,19.867,-669.867,0,1,0,0,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
13.507279,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209571.878382,1,1,0,44,tracking_first_car_to_rear_gate,1,1,1,1,34.858,-684.858,0,1,0,0,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
13.586191,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209571.9938169,1,1,0,48,tracking_first_car_to_rear_gate,1,1,1,1,18.791,-668.791,0,1,0,0,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
13.663975,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209571.9938169,0,1,0,48,tracking_first_car_to_rear_gate,1,1,1,1,18.791,-668.791,0,1,0,0,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
13.741422,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209572.1053295,1,1,0,42,tracking_first_car_to_rear_gate,1,1,1,1,43.37,-693.37,0,1,0,0,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
13.818834,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209572.2185228,1,1,0,46,tracking_first_car_to_rear_gate,1,1,1,1,68.353,-718.353,0,1,0,0,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
13.895825,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209572.2185228,0,1,0,46,tracking_first_car_to_rear_gate,1,1,1,1,68.353,-718.353,0,1,0,0,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
13.973469,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209572.3309314,1,1,0,44,tracking_first_car_to_rear_gate,1,1,1,1,58.419,-708.419,0,1,0,0,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
14.051739,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209572.4446347,1,1,0,41,tracking_first_car_to_rear_gate,1,1,1,1,80.176,-730.176,0,1,0,0,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
14.130129,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209572.4446347,0,1,0,41,tracking_first_car_to_rear_gate,1,1,1,1,80.176,-730.176,0,1,0,0,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
14.20862,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209572.5562403,1,1,0,44,tracking_first_car_to_rear_gate,1,1,1,1,62.11,-712.11,0,1,0,0,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
14.285847,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209572.6708148,1,1,0,43,waiting_for_second_car_rear_gate,1,1,1,1,80.208,-730.208,0,1,1,1,1,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
14.362287,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209572.6708148,0,1,0,43,waiting_for_second_car_rear_gate,1,1,1,1,80.208,-730.208,0,1,1,1,1,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
14.440387,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209572.7824504,1,1,0,43,waiting_for_second_car_rear_gate,1,1,1,1,92.089,-742.089,0,1,1,1,1,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
14.520069,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209572.8943024,1,1,0,46,waiting_for_second_car_rear_gate,1,1,1,1,110.026,-760.026,0,1,1,1,1,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
14.597476,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209573.0091047,1,1,0,41,waiting_for_second_car_rear_gate,1,1,1,1,90.911,-740.911,0,1,1,1,1,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
14.658972,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209573.0091047,0,1,0,41,waiting_for_second_car_rear_gate,1,1,1,1,90.911,-740.911,0,1,1,1,1,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
14.737945,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209573.1202993,1,1,0,49,waiting_for_second_car_rear_gate,1,1,1,1,112.783,-762.783,0,1,1,1,1,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
14.816574,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209573.1202993,0,1,0,49,waiting_for_second_car_rear_gate,1,1,1,1,112.783,-762.783,0,1,1,1,1,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
14.894403,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209573.2335556,1,1,0,43,waiting_for_second_car_rear_gate,1,1,1,1,136.835,-786.835,0,1,1,1,1,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
14.956195,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209573.3466027,1,1,0,44,waiting_for_second_car_rear_gate,1,1,1,1,125.337,-775.337,0,1,1,1,1,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
15.035096,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209573.3466027,0,1,0,44,waiting_for_second_car_rear_gate,1,1,1,1,125.337,-775.337,0,1,1,1,1,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
15.098312,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209573.4614425,1,1,0,43,waiting_for_second_car_rear_gate,1,1,1,1,145.527,-795.527,0,1,1,1,1,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
15.176204,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209573.5724485,1,1,0,41,waiting_for_second_car_rear_gate,1,1,1,1,161.564,-811.564,0,1,1,1,1,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
15.254777,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209573.5724485,0,1,0,41,waiting_for_second_car_rear_gate,1,1,1,1,161.564,-811.564,0,1,1,1,1,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
15.334714,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209573.686523,1,1,0,47,waiting_for_second_car_rear_gate,1,1,1,1,150.155,-800.155,0,1,1,1,1,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
15.414825,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209573.7977195,1,1,0,40,waiting_for_second_car_rear_gate,1,1,1,1,169.193,-819.193,0,1,1,1,1,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
15.492057,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209573.7977195,0,1,0,40,waiting_for_second_car_rear_gate,1,1,1,1,169.193,-819.193,0,1,1,1,1,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
15.570269,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209573.9093885,1,1,0,39,waiting_for_second_car_rear_gate,1,1,1,1,186.275,-836.275,0,1,1,1,1,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
15.648016,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209574.023076,1,1,0,37,waiting_for_second_car_rear_gate,1,1,1,1,166.279,-816.279,0,1,1,1,1,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
15.743902,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209574.1355724,1,1,0,35,waiting_for_second_car_rear_gate,1,1,1,1,185.485,-835.485,0,1,1,1,1,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
15.821987,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209574.1355724,0,1,0,35,waiting_for_second_car_rear_gate,1,1,1,1,185.485,-835.485,0,1,1,1,1,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
15.899862,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209574.250311,1,1,0,35,waiting_for_second_car_rear_gate,1,1,1,1,112.198,-762.198,0,1,1,1,1,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
15.977835,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-120,20,-120,provisional_prealign_waiting_for_second_car,0,1785209574.3619852,1,1,0,36,waiting_for_second_car_rear_gate,1,1,1,1,193.994,-843.994,0,1,1,1,1,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
