timestamp,elapsed_s,scan_index,quality,angle_deg,distance_mm
1785209558.329859018,0.026649,0,15,351.140625,4145.250
1785209558.329859018,0.026649,0,15,352.781250,4155.750
1785209558.329859018,0.026649,0,15,354.437500,4166.750
1785209558.329859018,0.026649,0,14,356.062500,4191.000
1785209558.329859018,0.026649,0,14,357.703125,4226.750
1785209558.329859018,0.026649,0,13,359.343750,4248.250
1785209558.329859018,0.026649,0,8,0.984375,4283.750
1785209558.329859018,0.026649,0,8,2.609375,4326.500
1785209558.329859018,0.026649,0,11,4.234375,4353.500
1785209558.329859018,0.026649,0,12,5.875000,4394.250
1785209558.329859018,0.026649,0,13,7.515625,4430.000
1785209558.329859018,0.026649,0,8,9.156250,4494.750
1785209558.329859018,0.026649,0,8,10.734375,4596.750
1785209558.329859018,0.026649,0,7,180.265625,10185.750
1785209558.329859018,0.026649,0,15,222.828125,5005.750
1785209558.329859018,0.026649,0,15,226.093750,4732.500
1785209558.329859018,0.026649,0,15,231.140625,3387.500
1785209558.329859018,0.026649,0,6,232.750000,3365.500
1785209558.329859018,0.026649,0,15,235.953125,3921.250
1785209558.329859018,0.026649,0,15,237.593750,3855.250
1785209558.329859018,0.026649,0,15,239.234375,3790.250
1785209558.329859018,0.026649,0,15,240.890625,3725.250
1785209558.329859018,0.026649,0,15,242.500000,3649.500
1785209558.329859018,0.026649,0,15,244.156250,3583.000
1785209558.329859018,0.026649,0,15,245.781250,3546.500
1785209558.329859018,0.026649,0,15,247.421875,3510.500
1785209558.329859018,0.026649,0,15,249.046875,3460.750
1785209558.329859018,0.026649,0,15,250.750000,3415.000
1785209558.329859018,0.026649,0,15,254.000000,3523.250
1785209558.329859018,0.026649,0,15,255.656250,3498.750
1785209558.329859018,0.026649,0,15,258.890625,3763.500
1785209558.329859018,0.026649,0,15,260.500000,3766.500
1785209558.329859018,0.026649,0,15,262.171875,3751.250
1785209558.329859018,0.026649,0,15,263.781250,3747.000
1785209558.329859018,0.026649,0,15,265.421875,3730.000
1785209558.329859018,0.026649,0,15,267.078125,3707.250
1785209558.329859018,0.026649,0,15,268.718750,3709.000
1785209558.329859018,0.026649,0,15,270.328125,3733.000
1785209558.329859018,0.026649,0,15,271.984375,3731.250
1785209558.329859018,0.026649,0,15,273.593750,3722.500
1785209558.329859018,0.026649,0,15,275.187500,3735.750
1785209558.329859018,0.026649,0,15,276.796875,3751.000
1785209558.329859018,0.026649,0,15,278.421875,3772.500
1785209558.329859018,0.026649,0,15,280.062500,3793.250
1785209558.329859018,0.026649,0,15,281.687500,3796.750
1785209558.329859018,0.026649,0,15,283.328125,3802.750
1785209558.329859018,0.026649,0,15,284.937500,3835.500
1785209558.329859018,0.026649,0,15,286.562500,3867.500
1785209558.329859018,0.026649,0,15,294.796875,3315.500
1785209558.329859018,0.026649,0,15,296.421875,3361.750
1785209558.329859018,0.026649,0,15,298.031250,3401.250
1785209558.329859018,0.026649,0,15,299.734375,3466.000
1785209558.329859018,0.026649,0,15,301.359375,3530.750
1785209558.329859018,0.026649,0,15,302.984375,3589.500
1785209558.329859018,0.026649,0,15,304.609375,3670.500
1785209558.329859018,0.026649,0,15,307.843750,4304.000
1785209558.329859018,0.026649,0,11,320.906250,4151.000
1785209558.329859018,0.026649,0,15,322.593750,4125.250
1785209558.329859018,0.026649,0,9,324.250000,4083.000
1785209558.329859018,0.026649,0,7,325.890625,4037.250
1785209558.329859018,0.026649,0,12,327.531250,3999.750
1785209558.329859018,0.026649,0,13,329.171875,3975.250
1785209558.329859018,0.026649,0,11,330.796875,3976.750
1785209558.329859018,0.026649,0,15,332.437500,3990.500
1785209558.329859018,0.026649,0,15,334.062500,4000.250
1785209558.329859018,0.026649,0,10,335.687500,4022.750
1785209558.329859018,0.026649,0,10,337.343750,4045.250
1785209558.329859018,0.026649,0,11,338.984375,4050.500
1785209558.329859018,0.026649,0,12,340.609375,4057.250
1785209558.329859018,0.026649,0,15,342.234375,4075.750
1785209558.329859018,0.026649,0,10,343.875000,4097.750
1785209558.329859018,0.026649,0,15,345.515625,4114.000
1785209558.329859018,0.026649,0,15,347.171875,4112.000
1785209558.329859018,0.026649,0,15,348.796875,4121.750
1785209558.554407597,0.190883,1,15,351.359375,4152.000
1785209558.554407597,0.190883,1,15,352.968750,4166.750
1785209558.554407597,0.190883,1,12,354.609375,4181.000
1785209558.554407597,0.190883,1,15,356.250000,4197.250
1785209558.554407597,0.190883,1,15,357.890625,4235.750
1785209558.554407597,0.190883,1,15,359.531250,4266.000
1785209558.554407597,0.190883,1,13,1.171875,4278.250
1785209558.554407597,0.190883,1,10,2.812500,4309.500
1785209558.554407597,0.190883,1,12,4.437500,4355.250
1785209558.554407597,0.190883,1,15,6.062500,4402.250
1785209558.554407597,0.190883,1,14,7.703125,4422.750
1785209558.554407597,0.190883,1,9,9.343750,4474.000
1785209558.554407597,0.190883,1,12,10.875000,4590.000
1785209558.554407597,0.190883,1,9,180.531250,10230.500
1785209558.554407597,0.190883,1,15,214.906250,5959.750
1785209558.554407597,0.190883,1,15,218.187500,5485.750
1785209558.554407597,0.190883,1,15,223.109375,4998.750
1785209558.554407597,0.190883,1,15,226.406250,4708.750
1785209558.554407597,0.190883,1,15,228.046875,4593.750
1785209558.554407597,0.190883,1,15,231.437500,3385.500
1785209558.554407597,0.190883,1,15,233.062500,3379.750
1785209558.554407597,0.190883,1,15,237.921875,3845.500
1785209558.554407597,0.190883,1,15,239.546875,3772.250
1785209558.554407597,0.190883,1,15,241.171875,3709.750
1785209558.554407597,0.190883,1,15,242.812500,3649.250
1785209558.554407597,0.190883,1,15,244.468750,3595.000
1785209558.554407597,0.190883,1,15,246.109375,3540.250
1785209558.554407597,0.190883,1,15,247.734375,3492.500
1785209558.554407597,0.190883,1,15,249.375000,3454.000
1785209558.554407597,0.190883,1,15,251.000000,3403.750
1785209558.554407597,0.190883,1,15,254.250000,3509.000
1785209558.554407597,0.190883,1,15,255.875000,3499.000
1785209558.554407597,0.190883,1,15,259.125000,3780.500
1785209558.554407597,0.190883,1,15,260.734375,3755.500
1785209558.554407597,0.190883,1,15,262.375000,3753.500
1785209558.554407597,0.190883,1,15,264.015625,3739.750
1785209558.554407597,0.190883,1,15,265.656250,3710.500
1785209558.554407597,0.190883,1,15,267.265625,3707.000
1785209558.554407597,0.190883,1,15,268.906250,3724.000
1785209558.554407597,0.190883,1,15,270.562500,3717.000
1785209558.554407597,0.190883,1,15,272.171875,3698.750
1785209558.554407597,0.190883,1,15,273.812500,3715.750
1785209558.554407597,0.190883,1,15,275.390625,3733.000
1785209558.554407597,0.190883,1,15,277.031250,3739.750
1785209558.554407597,0.190883,1,15,278.656250,3756.500
1785209558.554407597,0.190883,1,15,280.281250,3775.750
1785209558.554407597,0.190883,1,15,281.906250,3796.500
1785209558.554407597,0.190883,1,15,283.515625,3816.000
1785209558.554407597,0.190883,1,15,285.156250,3835.000
1785209558.554407597,0.190883,1,15,286.781250,3847.500
1785209558.554407597,0.190883,1,15,290.078125,3657.000
1785209558.554407597,0.190883,1,15,295.000000,3325.500
1785209558.554407597,0.190883,1,15,296.609375,3376.000
1785209558.554407597,0.190883,1,15,298.234375,3414.500
1785209558.554407597,0.190883,1,15,300.000000,3473.000
1785209558.554407597,0.190883,1,15,301.609375,3542.750
1785209558.554407597,0.190883,1,15,303.265625,3604.250
1785209558.554407597,0.190883,1,15,304.875000,3682.750
1785209558.554407597,0.190883,1,15,308.093750,4310.500
1785209558.554407597,0.190883,1,8,319.578125,4159.750
1785209558.554407597,0.190883,1,10,321.203125,4144.750
1785209558.554407597,0.190883,1,13,322.906250,4115.500
1785209558.554407597,0.190883,1,7,324.546875,4068.250
1785209558.554407597,0.190883,1,9,326.187500,4021.000
1785209558.554407597,0.190883,1,8,327.859375,3985.250
1785209558.554407597,0.190883,1,13,329.500000,3973.250
1785209558.554407597,0.190883,1,13,331.125000,3982.250
1785209558.554407597,0.190883,1,15,332.750000,4000.000
1785209558.554407597,0.190883,1,10,336.031250,4037.750
1785209558.554407597,0.190883,1,7,337.687500,4053.250
1785209558.554407597,0.190883,1,13,339.328125,4039.750
1785209558.554407597,0.190883,1,11,340.968750,4047.500
1785209558.554407597,0.190883,1,15,342.593750,4053.000
1785209558.554407597,0.190883,1,12,344.234375,4074.500
1785209558.554407597,0.190883,1,15,345.875000,4100.500
1785209558.554407597,0.190883,1,15,347.453125,4091.000
1785209558.554407597,0.190883,1,15,349.093750,4109.500
1785209558.668817997,0.269579,2,15,350.718750,4141.750
1785209558.668817997,0.269579,2,15,352.359375,4154.750
1785209558.668817997,0.269579,2,15,354.015625,4177.750
1785209558.668817997,0.269579,2,14,355.656250,4194.750
1785209558.668817997,0.269579,2,13,357.281250,4214.250
1785209558.668817997,0.269579,2,15,358.906250,4251.500
1785209558.668817997,0.269579,2,12,0.531250,4279.250
1785209558.668817997,0.269579,2,9,2.187500,4306.750
1785209558.668817997,0.269579,2,11,3.828125,4332.250
1785209558.668817997,0.269579,2,14,5.437500,4377.500
1785209558.668817997,0.269579,2,13,7.078125,4428.250
1785209558.668817997,0.269579,2,11,8.734375,4470.750
1785209558.668817997,0.269579,2,9,10.343750,4542.500
1785209558.668817997,0.269579,2,8,173.468750,10159.250
1785209558.668817997,0.269579,2,7,176.734375,10143.250
1785209558.668817997,0.269579,2,15,219.250000,5360.750
1785209558.668817997,0.269579,2,15,222.531250,5039.250
1785209558.668817997,0.269579,2,15,224.156250,4902.250
1785209558.668817997,0.269579,2,15,225.812500,4776.500
1785209558.668817997,0.269579,2,15,230.828125,3407.000
1785209558.668817997,0.269579,2,15,232.468750,3357.500
1785209558.668817997,0.269579,2,15,237.296875,3869.500
1785209558.668817997,0.269579,2,15,238.937500,3787.750
1785209558.668817997,0.269579,2,15,240.578125,3727.500
1785209558.668817997,0.269579,2,15,242.218750,3662.500
1785209558.668817997,0.269579,2,15,243.875000,3595.000
1785209558.668817997,0.269579,2,15,245.500000,3548.500
1785209558.668817997,0.269579,2,15,247.125000,3510.000
1785209558.668817997,0.269579,2,15,248.765625,3463.500
1785209558.668817997,0.269579,2,15,250.406250,3421.000
1785209558.668817997,0.269579,2,15,252.000000,3452.000
1785209558.668817997,0.269579,2,15,253.625000,3497.250
1785209558.668817997,0.269579,2,15,255.265625,3491.250
1785209558.668817997,0.269579,2,15,258.484375,3718.000
1785209558.668817997,0.269579,2,15,260.109375,3766.750
1785209558.668817997,0.269579,2,15,261.750000,3759.500
1785209558.668817997,0.269579,2,15,263.375000,3733.500
1785209558.668817997,0.269579,2,15,265.000000,3722.250
1785209558.668817997,0.269579,2,15,266.625000,3717.500
1785209558.668817997,0.269579,2,15,268.250000,3717.500
1785209558.668817997,0.269579,2,15,269.906250,3725.250
1785209558.668817997,0.269579,2,15,271.546875,3722.000
1785209558.668817997,0.269579,2,15,273.156250,3717.250
1785209558.668817997,0.269579,2,15,274.765625,3727.500
1785209558.668817997,0.269579,2,15,276.390625,3749.000
1785209558.668817997,0.269579,2,15,278.015625,3753.250
1785209558.668817997,0.269579,2,15,279.640625,3763.500
1785209558.668817997,0.269579,2,15,281.265625,3784.250
1785209558.668817997,0.269579,2,15,282.890625,3799.250
1785209558.668817997,0.269579,2,15,284.500000,3829.000
1785209558.668817997,0.269579,2,15,286.125000,3867.500
1785209558.668817997,0.269579,2,15,289.437500,3664.000
1785209558.668817997,0.269579,2,15,291.046875,3581.250
1785209558.668817997,0.269579,2,15,294.359375,3309.500
1785209558.668817997,0.269579,2,15,295.968750,3349.750
1785209558.668817997,0.269579,2,15,297.609375,3392.250
1785209558.668817997,0.269579,2,15,299.359375,3446.750
1785209558.668817997,0.269579,2,15,300.968750,3510.750
1785209558.668817997,0.269579,2,15,302.609375,3575.250
1785209558.668817997,0.269579,2,15,304.250000,3648.250
1785209558.668817997,0.269579,2,15,307.453125,4270.750
1785209558.668817997,0.269579,2,9,320.562500,4164.250
1785209558.668817997,0.269579,2,11,322.203125,4136.000
1785209558.668817997,0.269579,2,10,323.859375,4081.750
1785209558.668817997,0.269579,2,13,325.500000,4027.000
1785209558.668817997,0.269579,2,11,327.125000,3983.500
1785209558.668817997,0.269579,2,9,328.781250,3964.500
1785209558.668817997,0.269579,2,10,330.390625,3966.750
1785209558.668817997,0.269579,2,10,332.046875,3977.750
1785209558.668817997,0.269579,2,15,333.671875,3977.250
1785209558.668817997,0.269579,2,10,336.968750,3995.500
1785209558.668817997,0.269579,2,10,338.593750,4022.250
1785209558.668817997,0.269579,2,11,340.218750,4045.000
1785209558.668817997,0.269579,2,15,341.843750,4068.250
1785209558.668817997,0.269579,2,11,343.484375,4081.250
1785209558.668817997,0.269579,2,13,345.140625,4097.250
1785209558.668817997,0.269579,2,15,346.734375,4094.250
1785209558.668817997,0.269579,2,15,348.390625,4101.750
1785209558.668817997,0.269579,2,15,350.000000,4135.500
1785209558.780300379,0.443447,3,15,351.625000,4143.250
1785209558.780300379,0.443447,3,15,353.281250,4156.750
1785209558.780300379,0.443447,3,13,354.906250,4173.750
1785209558.780300379,0.443447,3,13,356.531250,4197.750
1785209558.780300379,0.443447,3,12,358.171875,4253.750
1785209558.780300379,0.443447,3,13,359.796875,4266.750
1785209558.780300379,0.443447,3,12,3.078125,4298.750
1785209558.780300379,0.443447,3,11,4.703125,4371.000
1785209558.780300379,0.443447,3,15,6.328125,4412.750
1785209558.780300379,0.443447,3,11,7.968750,4446.000
1785209558.780300379,0.443447,3,13,9.593750,4520.750
1785209558.780300379,0.443447,3,13,11.203125,4626.750
1785209558.780300379,0.443447,3,8,180.703125,10188.500
1785209558.780300379,0.443447,3,8,198.671875,10222.250
1785209558.780300379,0.443447,3,15,223.359375,4960.000
1785209558.780300379,0.443447,3,15,225.000000,4819.750
1785209558.780300379,0.443447,3,15,226.593750,4698.250
1785209558.780300379,0.443447,3,15,231.593750,3379.250
1785209558.780300379,0.443447,3,15,233.203125,3402.750
1785209558.780300379,0.443447,3,15,241.343750,3698.500
1785209558.780300379,0.443447,3,15,242.968750,3637.750
1785209558.780300379,0.443447,3,15,244.625000,3585.250
1785209558.780300379,0.443447,3,15,246.234375,3539.500
1785209558.780300379,0.443447,3,15,247.890625,3486.250
1785209558.780300379,0.443447,3,15,249.515625,3438.000
1785209558.780300379,0.443447,3,15,251.140625,3398.250
1785209558.780300379,0.443447,3,15,254.390625,3513.000
1785209558.780300379,0.443447,3,15,259.234375,3776.000
1785209558.780300379,0.443447,3,15,260.875000,3773.000
1785209558.780300379,0.443447,3,15,262.515625,3765.250
1785209558.780300379,0.443447,3,15,264.140625,3739.250
1785209558.780300379,0.443447,3,15,265.765625,3714.000
1785209558.780300379,0.443447,3,15,267.390625,3710.250
1785209558.780300379,0.443447,3,15,269.031250,3722.750
1785209558.780300379,0.443447,3,15,270.640625,3717.750
1785209558.780300379,0.443447,3,15,272.281250,3704.250
1785209558.780300379,0.443447,3,15,273.921875,3707.000
1785209558.780300379,0.443447,3,15,275.515625,3723.500
1785209558.780300379,0.443447,3,15,277.140625,3748.000
1785209558.780300379,0.443447,3,15,278.765625,3770.750
1785209558.780300379,0.443447,3,15,280.390625,3791.000
1785209558.780300379,0.443447,3,15,282.031250,3807.250
1785209558.780300379,0.443447,3,15,283.640625,3823.000
1785209558.780300379,0.443447,3,15,285.281250,3857.000
1785209558.780300379,0.443447,3,15,286.890625,3851.000
1785209558.780300379,0.443447,3,15,290.187500,3632.750
1785209558.780300379,0.443447,3,15,295.093750,3318.250
1785209558.780300379,0.443447,3,15,296.703125,3370.000
1785209558.780300379,0.443447,3,15,298.453125,3420.250
1785209558.780300379,0.443447,3,15,300.093750,3483.250
1785209558.780300379,0.443447,3,15,301.703125,3547.750
1785209558.780300379,0.443447,3,15,303.328125,3612.000
1785209558.780300379,0.443447,3,15,304.984375,3683.500
1785209558.780300379,0.443447,3,15,308.171875,4311.250
1785209558.780300379,0.443447,3,10,319.625000,4170.750
1785209558.780300379,0.443447,3,11,321.281250,4148.500
1785209558.780300379,0.443447,3,12,322.921875,4112.500
1785209558.780300379,0.443447,3,10,326.187500,4045.000
1785209558.780300379,0.443447,3,8,327.828125,3985.750
1785209558.780300379,0.443447,3,13,329.468750,3973.500
1785209558.780300379,0.443447,3,11,331.093750,3976.750
1785209558.780300379,0.443447,3,15,332.750000,3984.750
1785209558.780300379,0.443447,3,9,336.000000,4028.000
1785209558.780300379,0.443447,3,8,337.625000,4056.000
1785209558.780300379,0.443447,3,9,339.281250,4044.000
1785209558.780300379,0.443447,3,12,340.890625,4052.000
1785209558.780300379,0.443447,3,15,342.531250,4074.500
1785209558.780300379,0.443447,3,13,344.171875,4095.250
1785209558.780300379,0.443447,3,15,345.812500,4102.750
1785209558.780300379,0.443447,3,15,347.406250,4094.500
1785209558.780300379,0.443447,3,15,349.046875,4113.500
