timestamp,quality,angle_deg,distance_mm
1785156716.6679149,15,354.578125,6995.0
1785156716.6679149,15,356.21875,6952.25
1785156716.6679149,15,357.859375,6931.0
1785156716.6679149,15,359.5,6936.75
1785156716.6679149,15,1.140625,6950.0
1785156716.6679149,15,4.4375,6661.25
1785156716.6679149,15,6.0625,6687.25
1785156716.6679149,15,17.109375,330.75
1785156716.6679149,15,18.4375,327.75
1785156716.6679149,15,20.09375,325.75
1785156716.6679149,15,22.171875,324.25
1785156716.6679149,15,23.203125,325.0
1785156716.6679149,15,25.234375,329.0
1785156716.6679149,15,46.515625,106.25
1785156716.6679149,15,52.265625,101.0
1785156716.6679149,15,161.296875,10560.0
1785156716.6679149,15,162.9375,10443.0
1785156716.6679149,15,164.578125,10347.0
1785156716.6679149,14,212.203125,4169.0
1785156716.6679149,15,218.796875,3524.25
1785156716.6679149,15,223.75,3136.75
1785156716.6679149,15,225.40625,3045.75
1785156716.6679149,15,232.03125,2676.0
1785156716.6679149,15,233.6875,2643.0
1785156716.6679149,13,235.3125,2587.75
1785156716.6679149,15,236.953125,2538.25
1785156716.6679149,14,238.609375,2489.75
1785156716.6679149,14,240.234375,2445.75
1785156716.6679149,7,241.890625,2408.0
1785156716.6679149,15,243.53125,2356.0
1785156716.6679149,15,245.1875,2305.25
1785156716.6679149,12,246.8125,2270.25
1785156716.6679149,15,248.46875,2261.5
1785156716.6679149,9,300.84375,2273.5
1785156716.6679149,8,302.484375,2293.25
1785156716.6679149,11,305.75,2396.75
1785156716.6679149,8,307.375,2413.25
1785156716.6679149,11,309.015625,2445.0
1785156716.6679149,15,310.640625,2497.5
1785156716.6679149,11,312.265625,2545.5
1785156716.6679149,15,313.890625,2593.25
1785156716.6679149,15,315.53125,2659.75
1785156716.6679149,9,317.125,2726.0
1785156716.6679149,10,320.421875,2887.25
1785156716.6679149,11,323.75,3049.25
1785156716.6679149,15,327.0,3216.25
1785156719.5783086,15,354.390625,6932.25
1785156719.5783086,15,356.03125,6941.5
1785156719.5783086,15,357.671875,6925.0
1785156719.5783086,15,359.3125,6938.25
1785156719.5783086,15,0.953125,6920.25
1785156719.5783086,15,4.25,6656.75
1785156719.5783086,15,5.890625,6685.5
1785156719.5783086,15,16.609375,330.5
1785156719.5783086,15,18.734375,327.75
1785156719.5783086,15,20.25,326.25
1785156719.5783086,15,22.0625,324.75
1785156719.5783086,15,23.265625,324.75
1785156719.5783086,15,47.8125,106.25
1785156719.5783086,14,52.0625,101.25
1785156719.5783086,15,161.203125,10570.5
1785156719.5783086,15,162.828125,10455.0
1785156719.5783086,15,164.484375,10386.75
1785156719.5783086,14,212.140625,4170.0
1785156719.5783086,15,218.734375,3526.5
1785156719.5783086,15,223.71875,3136.75
1785156719.5783086,15,225.359375,3054.0
1785156719.5783086,15,228.625,2869.5
1785156719.5783086,13,231.9375,2682.25
1785156719.5783086,15,233.546875,2642.25
1785156719.5783086,14,235.234375,2587.25
1785156719.5783086,15,236.859375,2538.5
1785156719.5783086,11,238.515625,2489.75
1785156719.5783086,11,240.15625,2445.5
1785156719.5783086,4,241.796875,2407.5
1785156719.5783086,14,243.421875,2355.5
1785156719.5783086,15,245.0625,2304.75
1785156719.5783086,10,248.375,2267.75
1785156719.5783086,8,307.265625,2414.25
1785156719.5783086,12,308.921875,2445.5
1785156719.5783086,14,310.546875,2496.0
1785156719.5783086,10,312.1875,2541.75
1785156719.5783086,15,313.78125,2587.75
1785156719.5783086,10,315.40625,2654.0
1785156719.5783086,13,317.0625,2722.0
1785156719.5783086,8,320.296875,2887.0
1785156719.5783086,9,323.625,3045.75
1785156719.5783086,15,326.875,3207.25
1785156719.9155757,15,354.90625,6999.25
1785156719.9155757,15,356.53125,6965.5
1785156719.9155757,15,358.1875,6923.25
1785156719.9155757,15,359.828125,6936.75
1785156719.9155757,15,1.453125,6900.25
1785156719.9155757,15,3.109375,6731.0
1785156719.9155757,15,4.734375,6628.5
1785156719.9155757,15,6.375,6651.0
1785156719.9155757,15,17.15625,328.75
1785156719.9155757,15,18.671875,327.5
1785156719.9155757,15,20.4375,325.75
1785156719.9155757,15,22.375,324.0
1785156719.9155757,15,23.59375,325.75
1785156719.9155757,15,47.53125,105.75
1785156719.9155757,15,161.71875,10512.25
1785156719.9155757,15,163.359375,10414.0
1785156719.9155757,14,224.265625,3113.0
1785156719.9155757,15,227.5625,2919.0
1785156719.9155757,15,230.890625,2748.75
1785156719.9155757,13,232.53125,2678.5
1785156719.9155757,15,234.1875,2625.25
1785156719.9155757,13,235.828125,2571.5
1785156719.9155757,15,237.453125,2521.5
1785156719.9155757,14,239.109375,2473.75
1785156719.9155757,11,240.765625,2433.0
1785156719.9155757,6,242.4375,2391.75
1785156719.9155757,11,244.09375,2344.5
