timestamp,quality,angle_deg,distance_mm
1785142971.1628768,15,357.46875,7045.25
1785142971.1628768,15,359.109375,7021.75
1785142971.1628768,15,0.78125,7019.75
1785142971.1628768,15,2.4375,7006.75
1785142971.1628768,15,5.734375,6726.5
1785142971.1628768,15,7.390625,6719.5
1785142971.1628768,15,10.546875,8849.25
1785142971.1628768,15,12.1875,8895.0
1785142971.1628768,15,21.0625,372.0
1785142971.1628768,15,22.53125,368.75
1785142971.1628768,15,24.109375,365.5
1785142971.1628768,15,25.796875,365.25
1785142971.1628768,15,48.21875,106.5
1785142971.1628768,9,163.8125,10280.75
1785142971.1628768,15,165.453125,10194.75
1785142971.1628768,13,175.4375,6826.5
1785142971.1628768,15,177.078125,6826.0
1785142971.1628768,15,178.703125,6836.25
1785142971.1628768,8,188.59375,6844.0
1785142971.1628768,14,200.203125,5121.5
1785142971.1628768,8,210.15625,4059.75
1785142971.1628768,15,211.78125,3967.75
1785142971.1628768,15,213.46875,3858.75
1785142971.1628768,15,215.109375,3759.25
1785142971.1628768,15,218.453125,3563.75
1785142971.1628768,9,221.765625,3374.0
1785142971.1628768,15,225.078125,3178.0
1785142971.1628768,13,228.390625,2994.0
1785142971.1628768,15,231.6875,2933.25
1785142971.1628768,15,233.375,2874.5
1785142971.1628768,15,235.0,2848.5
1785142971.1628768,9,236.6875,2813.75
1785142971.1628768,12,238.296875,2766.25
1785142971.1628768,15,239.984375,2753.75
1785142971.1628768,15,241.625,2731.0
1785142971.1628768,9,243.28125,2692.5
1785142971.1628768,11,244.90625,2663.0
1785142971.1628768,11,246.578125,2648.25
1785142971.1628768,15,248.234375,2632.25
1785142971.1628768,15,249.890625,2618.5
1785142971.1628768,14,251.546875,2614.5
1785142971.1628768,15,253.15625,2619.5
1785142971.1628768,15,254.84375,2616.0
1785142971.1628768,15,256.46875,2600.75
1785142971.1628768,10,258.140625,2581.75
1785142971.1628768,12,259.78125,2566.75
1785142971.1628768,10,261.4375,2565.0
1785142971.1628768,15,263.09375,2575.75
1785142971.1628768,8,264.75,2589.0
1785142971.1628768,15,266.359375,2597.75
1785142971.1628768,15,268.0,2603.75
1785142971.1628768,15,269.671875,2602.25
1785142971.1628768,13,271.3125,2608.75
1785142971.1628768,15,272.96875,2623.25
1785142971.1628768,15,274.546875,2633.75
1785142971.1628768,13,276.21875,2645.75
1785142971.1628768,8,277.84375,2669.5
1785142971.1628768,15,279.484375,2708.75
1785142971.1628768,15,281.109375,2742.0
1785142971.1628768,9,282.75,2775.75
1785142971.1628768,15,284.375,2824.0
1785142971.1628768,7,286.015625,2866.25
1785142971.1628768,10,287.65625,2894.0
1785142971.1628768,9,289.265625,2920.25
1785142971.1628768,15,290.921875,2966.0
1785142971.1628768,11,292.5625,3015.5
1785142971.1628768,10,294.203125,3039.5
1785142971.1628768,10,295.828125,3068.5
1785142971.1628768,15,346.90625,9360.75
1785142971.1628768,15,348.546875,9289.0
1785142972.5064034,15,356.84375,7057.75
1785142972.5064034,15,358.515625,7029.0
1785142972.5064034,15,0.171875,6974.0
