timestamp,quality,angle_deg,distance_mm
1785127087.730088,15,15.640625,362.25
1785127087.730088,15,17.578125,357.5
1785127087.730088,15,19.171875,353.75
1785127087.730088,15,20.71875,354.5
1785127087.730088,15,26.890625,397.25
1785127087.730088,15,28.515625,402.75
1785127087.730088,15,52.96875,101.0
1785127087.730088,15,164.421875,10137.0
1785127087.730088,8,171.0,10116.0
1785127087.730088,15,233.578125,4083.75
1785127087.730088,15,235.234375,3986.75
1785127087.730088,15,236.890625,3918.5
1785127087.730088,15,238.546875,3851.25
1785127087.730088,15,240.1875,3784.25
1785127087.730088,15,241.828125,3727.25
1785127087.730088,15,243.453125,3661.25
1785127087.730088,15,245.109375,3598.25
1785127087.730088,15,246.78125,3560.0
1785127087.730088,15,248.40625,3516.0
1785127087.730088,15,250.046875,3461.25
1785127087.730088,15,251.734375,3417.75
1785127087.730088,15,254.984375,3531.5
1785127087.730088,15,259.890625,3792.25
1785127087.730088,15,261.53125,3788.5
1785127087.730088,15,263.171875,3780.5
1785127087.730088,15,264.796875,3763.25
1785127087.730088,15,266.4375,3753.75
1785127087.730088,15,268.09375,3741.0
1785127087.730088,15,269.734375,3726.5
1785127087.730088,15,271.359375,3737.5
1785127087.730088,15,273.03125,3742.25
1785127087.730088,15,274.578125,3743.5
1785127087.730088,15,276.25,3762.75
1785127087.730088,15,277.859375,3772.25
1785127087.730088,15,279.515625,3779.25
1785127087.730088,15,281.140625,3797.0
1785127087.730088,15,282.78125,3811.5
1785127087.730088,15,284.40625,3830.25
1785127087.730088,15,286.046875,3867.5
1785127087.730088,15,290.96875,3658.0
1785127087.730088,15,294.296875,3358.5
1785127087.730088,15,295.9375,3345.25
1785127087.730088,15,297.546875,3392.0
1785127087.730088,15,299.3125,3442.25
1785127087.730088,15,300.9375,3508.5
1785127087.730088,15,302.578125,3572.25
1785127087.730088,15,304.203125,3644.75
1785127087.730088,15,305.828125,3723.75
1785127087.730088,15,309.0625,4378.0
1785127087.730088,15,310.703125,4468.25
1785127087.730088,15,312.328125,4582.0
1785127087.730088,15,313.96875,4700.75
1785127087.730088,15,317.25,4977.5
1785127087.730088,15,318.875,5116.75
1785127087.730088,15,322.15625,5451.5
1785127089.1854305,15,15.28125,361.75
1785127089.1854305,15,17.453125,357.5
1785127089.1854305,15,19.046875,353.0
1785127089.1854305,15,20.578125,352.5
1785127089.1854305,15,26.53125,394.75
1785127089.1854305,15,28.359375,399.5
1785127089.1854305,15,51.734375,101.25
1785127089.1854305,15,164.15625,10141.25
1785127089.1854305,9,175.71875,7286.25
1785127089.1854305,15,163.328125,10208.5
1785127089.1854305,15,173.234375,7351.25
1785127089.1854305,15,174.875,7343.75
1785127089.1854305,9,222.640625,3575.5
1785127089.1854305,15,234.046875,4060.25
1785127089.1854305,15,235.703125,3972.75
1785127089.1854305,15,237.375,3909.0
1785127089.1854305,15,239.0,3833.25
1785127089.1854305,15,240.65625,3762.0
1785127089.1854305,15,242.28125,3707.0
1785127089.1854305,15,243.921875,3647.5
1785127089.1854305,15,245.578125,3586.5
1785127089.1854305,15,247.234375,3536.0
1785127089.1854305,15,248.875,3491.75
1785127089.1854305,15,250.578125,3452.0
1785127089.1854305,15,252.203125,3444.5
1785127089.1854305,15,253.84375,3502.0
1785127089.1854305,15,255.5,3523.25
1785127089.1854305,15,257.140625,3514.75
1785127089.1854305,15,260.390625,3788.25
1785127089.1854305,15,262.03125,3778.5
1785127089.1854305,15,263.671875,3761.75
1785127089.1854305,15,265.3125,3751.0
1785127089.1854305,15,266.96875,3744.0
1785127089.1854305,15,268.609375,3740.0
1785127089.1854305,15,270.234375,3737.0
1785127089.1854305,15,271.90625,3743.5
1785127089.1854305,15,273.546875,3737.0
1785127089.1854305,15,275.140625,3735.25
1785127089.1854305,15,276.78125,3762.0
1785127089.1854305,15,278.40625,3777.5
1785127089.1854305,15,280.046875,3786.0
1785127089.1854305,15,281.6875,3799.75
1785127089.1854305,15,283.3125,3818.0
1785127089.1854305,15,284.984375,3843.0
1785127089.1854305,15,286.609375,3877.25
1785127089.1854305,15,289.90625,3678.5
1785127089.1854305,15,291.578125,3585.0
1785127089.1854305,15,294.890625,3331.0
1785127089.1854305,15,296.5,3368.25
1785127089.1854305,15,298.125,3408.25
1785127089.1854305,15,299.84375,3465.5
1785127089.1854305,15,301.484375,3530.25
1785127089.1854305,15,303.109375,3602.25
1785127089.1854305,15,304.75,3677.25
1785127089.1854305,15,308.0,4288.75
1785127089.1854305,15,309.640625,4396.5
1785127089.1854305,15,311.265625,4506.5
1785127089.1854305,15,312.90625,4624.75
1785127089.1854305,15,314.53125,4730.0
1785127089.1854305,15,317.828125,5011.5
1785127089.1854305,15,321.078125,5344.5
1785127089.2986848,15,16.234375,360.25
1785127089.2986848,15,17.421875,356.5
1785127089.2986848,15,19.390625,351.75
1785127089.2986848,15,21.265625,350.0
1785127089.2986848,15,28.671875,398.25
1785127089.2986848,15,43.875,115.25
1785127089.2986848,14,53.4375,100.75
1785127089.2986848,15,174.546875,7350.25
1785127089.2986848,13,177.890625,5873.25
1785127089.2986848,15,225.53125,4843.25
1785127089.2986848,15,233.78125,4078.75
1785127089.2986848,15,235.453125,3988.5
1785127089.2986848,15,237.078125,3916.5
1785127089.2986848,15,238.75,3848.75
1785127089.2986848,15,240.375,3771.5
1785127089.2986848,15,242.046875,3715.0
1785127089.2986848,15,243.703125,3657.0
1785127089.2986848,15,245.328125,3593.5
1785127089.2986848,15,246.984375,3544.0
1785127089.2986848,15,248.625,3501.25
1785127089.2986848,15,250.265625,3456.75
1785127089.2986848,15,251.953125,3417.5
1785127089.2986848,15,255.203125,3528.25
1785127089.2986848,15,256.84375,3554.75
1785127089.2986848,15,260.09375,3792.25
1785127089.2986848,15,261.765625,3782.0
1785127089.2986848,15,263.375,3759.75
1785127089.2986848,15,265.03125,3745.25
1785127089.2986848,15,266.671875,3732.0
1785127089.2986848,15,268.328125,3725.75
1785127089.2986848,15,269.96875,3729.5
1785127089.2986848,15,271.609375,3739.75
1785127089.2986848,15,273.25,3745.5
1785127089.2986848,15,274.828125,3752.0
1785127089.2986848,15,276.46875,3769.0
1785127089.2986848,15,278.09375,3775.5
1785127089.2986848,15,279.734375,3789.5
1785127089.2986848,15,281.390625,3801.5
1785127089.2986848,15,283.015625,3813.25
1785127089.2986848,15,284.65625,3837.0
1785127089.2986848,15,286.296875,3867.5
1785127089.2986848,15,287.921875,3828.5
1785127089.2986848,15,291.234375,3611.0
1785127089.2986848,15,294.53125,3335.75
1785127089.2986848,15,296.15625,3353.25
1785127089.2986848,15,297.8125,3401.25
1785127089.2986848,15,299.5625,3461.75
1785127089.2986848,15,301.1875,3521.0
1785127089.2986848,15,302.828125,3584.25
1785127089.2986848,15,304.46875,3660.0
1785127089.2986848,15,306.09375,3731.25
1785127089.2986848,15,309.328125,4386.5
1785127089.2986848,15,310.96875,4483.25
1785127089.2986848,15,312.609375,4606.0
1785127089.2986848,15,314.234375,4724.75
1785127089.2986848,15,315.890625,4847.5
1785127089.2986848,15,317.53125,4985.5
1785127089.2986848,15,320.78125,5317.75
1785127089.4095438,15,15.5625,362.0
1785127089.4095438,15,17.484375,357.5
1785127089.4095438,15,19.09375,352.5
1785127089.4095438,15,21.0625,350.5
1785127089.4095438,15,28.546875,396.75
1785127089.4095438,15,52.546875,101.0
1785127089.4095438,15,164.375,10172.75
1785127089.4095438,15,174.296875,7385.75
1785127089.4095438,15,220.296875,5343.75
1785127089.4095438,15,233.515625,4091.75
1785127089.4095438,15,235.15625,3998.0
1785127089.4095438,15,236.8125,3920.25
1785127089.4095438,15,238.46875,3851.75
1785127089.4095438,15,240.109375,3784.5
1785127089.4095438,15,241.765625,3727.25
1785127089.4095438,15,243.40625,3662.0
1785127089.4095438,15,245.046875,3601.0
1785127089.4095438,15,246.6875,3561.5
1785127089.4095438,15,248.34375,3515.75
1785127089.4095438,15,249.984375,3468.25
1785127089.4095438,15,251.625,3426.0
1785127089.4095438,15,254.921875,3530.5
1785127089.4095438,15,256.546875,3538.5
1785127089.4095438,15,259.796875,3789.75
1785127089.4095438,15,261.453125,3771.5
1785127089.4095438,15,263.078125,3763.0
1785127089.4095438,15,264.71875,3762.0
1785127089.4095438,15,266.390625,3754.0
1785127089.4095438,15,268.0,3740.5
1785127089.4095438,15,269.65625,3725.5
1785127089.4095438,15,271.296875,3736.75
1785127089.4095438,15,272.9375,3743.0
1785127089.4095438,15,274.53125,3744.0
1785127089.4095438,15,276.15625,3754.75
1785127089.4095438,15,277.796875,3766.75
1785127089.4095438,15,279.4375,3783.75
1785127089.4095438,15,281.0625,3794.5
1785127089.4095438,15,282.703125,3808.5
1785127089.4095438,15,284.328125,3831.75
1785127089.4095438,15,285.984375,3866.0
1785127089.4095438,15,287.609375,3847.5
1785127089.4095438,15,290.921875,3638.0
1785127089.4095438,15,294.234375,3360.25
1785127089.4095438,15,295.84375,3346.0
1785127089.4095438,15,297.484375,3384.5
1785127089.4095438,15,299.234375,3436.75
1785127089.4095438,15,300.875,3504.75
1785127089.4095438,15,302.5,3569.0
1785127089.4095438,15,304.140625,3631.5
1785127089.4095438,15,305.78125,3710.5
1785127089.4095438,15,309.0,4378.0
1785127089.4095438,15,310.65625,4467.25
1785127089.4095438,15,312.28125,4580.5
1785127089.4095438,15,313.921875,4700.0
