timestamp,quality,angle_deg,distance_mm
1785138619.6647336,15,358.359375,7033.0
1785138619.6647336,15,4.453125,469.0
1785138619.6647336,15,6.21875,462.75
1785138619.6647336,15,7.78125,460.25
1785138619.6647336,15,14.21875,508.0
1785138619.6647336,15,15.84375,509.5
1785138619.6647336,15,45.515625,106.75
1785138619.6647336,15,165.5,10317.5
1785138619.6647336,15,175.34375,10548.5
1785138619.6647336,11,195.15625,5629.5
1785138619.6647336,9,196.8125,5549.75
1785138619.6647336,13,200.09375,5155.5
1785138619.6647336,14,203.421875,4832.25
1785138619.6647336,11,208.390625,4396.25
1785138619.6647336,15,210.015625,4283.75
1785138619.6647336,13,211.65625,4183.75
1785138619.6647336,15,213.3125,4094.75
1785138619.6647336,11,214.984375,4012.0
1785138619.6647336,15,216.640625,3944.5
1785138619.6647336,14,233.109375,3074.5
1785138619.6647336,15,236.34375,3206.75
1785138619.6647336,15,237.984375,3180.0
1785138619.6647336,15,239.65625,3177.75
1785138619.6647336,15,241.28125,3151.0
1785138619.6647336,15,242.90625,3124.75
1785138619.6647336,9,244.546875,3101.0
1785138619.6647336,9,246.203125,3075.5
1785138619.6647336,11,247.84375,3060.75
1785138619.6647336,13,249.46875,3055.25
1785138619.6647336,15,287.578125,579.75
1785138619.6647336,15,289.078125,579.0
1785138619.6647336,15,290.90625,580.0
1785138619.6647336,15,292.578125,579.25
1785138619.6647336,15,294.171875,577.5
1785138619.6647336,15,295.84375,579.5
1785138619.6647336,15,297.296875,580.75
1785138619.6647336,15,299.1875,574.5
1785138619.6647336,15,302.703125,549.75
1785138619.6647336,15,304.09375,554.75
1785138619.6647336,15,313.09375,871.0
1785138619.6647336,15,316.671875,4704.0
1785138619.6647336,15,319.9375,4979.0
1785138619.6647336,15,344.53125,9413.5
1785138619.6647336,15,346.15625,9402.25
1785138619.6647336,15,347.78125,9377.0
1785138619.6647336,15,349.421875,9294.75
1785138621.1231685,15,351.078125,9249.75
1785138621.1231685,15,354.390625,8493.0
1785138621.1231685,15,357.703125,7061.5
1785138621.1231685,15,5.734375,462.75
1785138621.1231685,15,7.359375,460.75
1785138621.1231685,15,8.75,463.0
1785138621.1231685,15,11.828125,493.75
1785138621.1231685,15,13.40625,503.75
1785138621.1231685,15,15.328125,502.25
1785138621.1231685,15,45.1875,107.75
1785138621.1231685,12,164.875,10209.5
1785138621.1231685,15,174.71875,10589.5
1785138621.1231685,15,164.9375,10293.5
1785138621.1231685,15,174.78125,10588.0
1785138621.1231685,15,194.59375,5649.75
1785138621.1231685,11,196.234375,5563.75
1785138621.1231685,12,201.1875,5069.75
1785138621.1231685,13,204.5,4749.75
1785138621.1231685,13,207.796875,4455.25
1785138621.1231685,15,211.109375,4200.25
1785138621.1231685,15,212.75,4104.25
1785138621.1231685,15,214.40625,4024.5
1785138621.1231685,15,216.046875,3968.5
1785138621.1231685,15,217.703125,3911.75
1785138621.1231685,9,237.453125,3175.25
1785138621.1231685,15,239.078125,3175.0
1785138621.1231685,15,240.734375,3154.75
1785138621.1231685,15,242.375,3120.5
1785138621.1231685,8,244.03125,3097.75
1785138621.1231685,11,245.65625,3089.25
1785138621.1231685,10,247.3125,3069.75
1785138621.1231685,13,248.9375,3059.25
1785138621.1231685,10,288.171875,3642.0
1785138621.1231685,12,289.78125,3658.75
1785138621.1231685,15,293.078125,3534.0
1785138621.1231685,15,296.40625,3266.0
1785138621.1231685,15,298.03125,3276.25
1785138621.1231685,15,299.8125,3328.25
1785138621.1231685,15,301.4375,3378.5
1785138621.1231685,15,303.078125,3438.25
1785138621.1231685,15,304.71875,3512.0
1785138621.1231685,15,306.359375,3583.0
1785138621.1231685,15,307.984375,3664.25
1785138621.1231685,15,313.1875,661.0
1785138621.1231685,15,314.703125,652.5
1785138621.1231685,15,319.53125,707.0
1785138621.1231685,15,321.28125,709.75
1785138621.1231685,15,322.796875,703.75
1785138621.1231685,15,324.5,698.5
1785138621.1231685,15,330.8125,831.0
1785138621.1231685,15,334.140625,775.75
1785138621.1231685,15,337.359375,813.25
1785138621.1231685,15,343.984375,9479.0
1785138621.1231685,15,345.625,9436.25
1785138621.1231685,15,347.234375,9427.25
1785138621.1231685,15,348.875,9354.0
1785138621.235444,15,350.53125,9248.75
1785138621.235444,15,5.046875,459.5
1785138621.235444,15,6.875,456.75
1785138621.235444,15,8.46875,456.25
1785138621.235444,15,46.265625,106.0
1785138621.235444,15,162.78125,10447.5
1785138621.235444,15,164.421875,10329.25
1785138621.235444,15,166.0625,10226.25
1785138621.235444,15,174.25,10598.5
1785138621.235444,10,194.09375,5683.5
1785138621.235444,14,195.75,5600.75
1785138621.235444,14,200.6875,5118.5
1785138621.235444,13,204.015625,4796.0
1785138621.235444,15,207.328125,4476.75
1785138621.235444,11,208.984375,4352.75
1785138621.235444,15,210.625,4229.5
1785138621.235444,15,212.28125,4145.25
1785138621.235444,9,213.90625,4095.0
1785138621.235444,11,215.578125,4011.5
1785138621.235444,15,217.21875,3922.25
1785138621.235444,15,230.40625,3178.5
1785138621.235444,12,233.65625,3187.0
1785138621.235444,9,235.28125,3223.5
1785138621.235444,15,236.953125,3198.25
1785138621.235444,15,238.5625,3180.25
1785138621.235444,15,240.234375,3169.0
1785138621.235444,15,241.84375,3137.0
1785138621.235444,15,243.5,3107.25
1785138621.235444,8,245.15625,3092.0
1785138621.235444,9,246.78125,3075.25
