timestamp,quality,angle_deg,distance_mm
1785118391.5654852,15,53.046875,101.25
1785118391.5654852,15,163.015625,10246.0
1785118391.5654852,8,169.515625,10263.75
1785118391.5654852,15,217.21875,2554.0
1785118391.5654852,15,218.84375,2563.25
1785118391.5654852,15,231.65625,4105.75
1785118391.5654852,15,233.296875,4005.5
1785118391.5654852,15,239.8125,3718.5
1785118391.5654852,15,241.453125,3653.75
1785118391.5654852,15,243.09375,3594.25
1785118391.5654852,15,244.734375,3541.0
1785118391.5654852,15,246.359375,3489.5
1785118391.5654852,15,248.0,3443.25
1785118391.5654852,15,265.875,3650.0
1785118391.5654852,15,267.5,3644.5
1785118391.5654852,15,269.125,3654.0
1785118391.5654852,15,270.75,3661.0
1785118391.5654852,15,272.359375,3645.75
1785118391.5654852,15,274.015625,3652.5
1785118391.5654852,15,275.59375,3674.0
1785118391.5654852,15,277.21875,3684.5
1785118391.5654852,15,278.84375,3704.75
1785118391.5654852,15,280.46875,3727.5
1785118391.5654852,15,282.09375,3756.0
1785118391.5654852,15,283.703125,3773.0
1785118391.5654852,15,285.328125,3791.0
1785118391.5654852,15,290.234375,3503.25
1785118391.5654852,15,293.53125,3230.0
1785118391.5654852,15,295.15625,3259.0
1785118391.5654852,15,296.765625,3313.5
1785118391.5654852,15,298.46875,3365.25
1785118391.5654852,15,300.078125,3408.25
1785118391.5654852,15,301.71875,3463.5
1785118391.5654852,15,303.34375,3535.5
1785118391.5654852,15,304.9375,3614.5
1785118391.5654852,15,308.15625,4244.0
1785118391.5654852,15,309.78125,4352.5
1785118391.5654852,15,311.40625,4457.0
1785118391.5654852,15,313.03125,4569.25
1785118391.5654852,15,314.671875,4687.25
1785118391.5654852,15,317.90625,4956.75
1785118391.5654852,15,322.765625,5466.0
1785118391.5654852,15,326.015625,5946.0
1785118393.0356326,15,52.6875,101.5
1785118393.0356326,7,176.875,10326.25
1785118393.0356326,8,178.515625,10256.5
1785118393.0356326,7,180.140625,10206.5
1785118393.0356326,15,217.984375,2529.0
1785118393.0356326,15,221.234375,2555.5
1785118393.0356326,15,237.25,3816.75
1785118393.0356326,15,245.421875,3514.75
1785118393.0356326,15,247.03125,3465.5
1785118393.0356326,15,252.046875,2578.5
1785118393.0356326,15,258.390625,3739.0
1785118393.0356326,15,260.0,3711.5
1785118393.0356326,15,261.625,3696.5
1785118393.0356326,15,263.25,3689.75
1785118393.0356326,15,264.875,3667.0
1785118393.0356326,15,266.515625,3646.25
1785118393.0356326,15,268.125,3650.0
1785118393.0356326,15,269.765625,3643.0
1785118393.0356326,15,271.390625,3633.25
1785118393.0356326,15,273.015625,3639.75
1785118393.0356326,15,274.640625,3668.75
1785118393.0356326,15,276.28125,3688.75
1785118393.0356326,15,277.875,3695.5
1785118393.0356326,15,279.5,3717.5
1785118393.0356326,15,281.125,3737.0
1785118393.0356326,15,282.75,3771.25
1785118393.0356326,15,284.375,3794.75
1785118393.0356326,15,286.015625,3799.75
1785118393.0356326,15,289.28125,3579.0
1785118393.0356326,15,294.203125,3234.0
1785118393.0356326,15,295.8125,3279.25
1785118393.0356326,15,297.4375,3328.5
1785118393.0356326,15,299.15625,3379.0
1785118393.0356326,15,300.78125,3431.75
1785118393.0356326,15,302.40625,3496.25
1785118393.0356326,15,304.03125,3564.5
1785118393.0356326,15,307.234375,4195.75
1785118393.0356326,15,308.84375,4294.5
1785118393.0356326,15,310.484375,4390.5
1785118393.0356326,15,312.09375,4489.0
1785118393.0356326,15,313.71875,4606.25
1785118393.0356326,15,315.359375,4728.5
1785118393.0356326,15,318.59375,5022.0
1785118393.0356326,15,321.84375,5357.25
1785118393.147985,15,50.46875,103.25
1785118393.147985,13,53.171875,100.5
1785118393.147985,15,163.515625,10282.0
1785118393.147985,7,178.234375,10218.25
1785118393.147985,15,197.78125,10246.5
1785118393.147985,15,217.734375,2514.5
1785118393.147985,15,219.328125,2523.25
1785118393.147985,15,220.96875,2533.5
1785118393.147985,15,245.203125,3525.0
1785118393.147985,15,246.8125,3473.25
1785118393.147985,15,251.859375,2570.5
1785118393.147985,15,258.15625,3749.0
1785118393.147985,15,259.796875,3714.25
1785118393.147985,15,261.4375,3699.0
1785118393.147985,15,263.046875,3683.25
1785118393.147985,15,264.671875,3656.5
1785118393.147985,15,266.3125,3641.75
1785118393.147985,15,267.9375,3638.75
1785118393.147985,15,269.5625,3649.5
1785118393.147985,15,271.171875,3649.5
1785118393.147985,15,272.8125,3638.5
1785118393.147985,15,274.453125,3641.75
1785118393.147985,15,276.078125,3667.25
1785118393.147985,15,277.671875,3690.25
1785118393.147985,15,279.3125,3706.25
1785118393.147985,15,280.921875,3739.5
1785118393.147985,15,282.53125,3771.0
1785118393.147985,15,284.171875,3787.25
1785118393.147985,15,285.796875,3802.75
1785118393.147985,15,289.078125,3588.25
1785118393.147985,15,293.984375,3233.25
1785118393.147985,15,295.609375,3275.75
1785118393.147985,15,297.234375,3329.5
1785118393.147985,15,298.953125,3378.75
1785118393.147985,15,300.546875,3417.75
1785118393.147985,15,302.1875,3476.75
1785118393.147985,15,303.796875,3555.5
1785118393.147985,15,310.25,4387.75
1785118393.147985,15,311.875,4494.75
1785118393.147985,15,313.484375,4609.75
1785118393.147985,15,315.125,4723.75
1785118393.147985,15,318.375,5001.5
1785118393.147985,15,321.609375,5326.25
1785118393.2623193,15,44.109375,115.5
1785118393.2623193,15,52.796875,100.5
1785118393.2623193,15,163.34375,10302.25
1785118393.2623193,15,197.5625,10349.25
1785118393.2623193,15,225.578125,2514.75
1785118393.2623193,15,233.859375,2005.0
1785118393.2623193,15,246.5625,3488.5
1785118393.2623193,15,251.65625,2568.25
1785118393.2623193,15,257.984375,3749.75
1785118393.2623193,15,259.625,3726.0
1785118393.2623193,15,261.265625,3696.0
1785118393.2623193,15,262.890625,3674.75
1785118393.2623193,15,264.515625,3668.25
1785118393.2623193,15,266.140625,3650.75
1785118393.2623193,15,267.765625,3638.5
1785118393.2623193,15,269.390625,3635.0
1785118393.2623193,15,271.015625,3640.5
1785118393.2623193,15,272.640625,3644.0
1785118393.2623193,15,274.28125,3643.5
1785118393.2623193,15,275.859375,3668.0
1785118393.2623193,15,277.46875,3696.75
1785118393.2623193,15,279.09375,3722.25
1785118393.2623193,15,280.71875,3739.25
1785118393.2623193,15,282.359375,3760.0
1785118393.2623193,15,283.96875,3784.25
1785118393.2623193,15,285.609375,3804.0
1785118393.2623193,15,288.875,3586.5
1785118393.2623193,15,290.515625,3501.25
1785118393.2623193,15,293.796875,3231.75
1785118393.2623193,15,295.421875,3269.5
1785118393.2623193,15,297.046875,3321.25
1785118393.2623193,15,298.71875,3369.5
1785118393.2623193,15,300.34375,3414.0
1785118393.2623193,15,301.984375,3470.5
1785118393.2623193,15,303.59375,3542.75
1785118393.2623193,15,305.21875,3621.5
1785118393.2623193,15,308.4375,4259.75
1785118393.2623193,15,310.046875,4365.25
1785118393.2623193,15,311.65625,4474.5
1785118393.2623193,15,313.28125,4592.75
1785118393.2623193,15,314.921875,4702.75
1785118393.2623193,15,318.15625,4983.25
1785118393.2623193,15,321.40625,5311.25
1785118393.3733752,15,43.703125,116.0
1785118393.3733752,15,51.8125,101.0
1785118393.3733752,15,163.390625,10308.0
1785118393.3733752,7,171.546875,10293.5
1785118393.3733752,7,178.078125,10362.75
1785118393.3733752,15,197.625,10351.75
1785118393.3733752,15,238.46875,3766.75
1785118393.3733752,15,246.625,3482.75
1785118393.3733752,15,251.703125,2569.0
1785118393.3733752,15,258.046875,3750.0
1785118393.3733752,15,259.6875,3724.0
1785118393.3733752,15,261.328125,3702.25
1785118393.3733752,15,262.953125,3683.25
1785118393.3733752,15,264.578125,3660.5
1785118393.3733752,15,266.203125,3643.0
1785118393.3733752,15,267.84375,3639.25
1785118393.3733752,15,269.46875,3649.5
1785118393.3733752,15,271.09375,3665.25
1785118393.3733752,15,272.71875,3655.25
1785118393.3733752,15,274.359375,3645.25
1785118393.3733752,15,275.90625,3670.0
1785118393.3733752,15,277.515625,3692.25
1785118393.3733752,15,279.140625,3709.5
1785118393.3733752,15,280.78125,3731.25
1785118393.3733752,15,282.375,3766.0
1785118393.3733752,15,284.0,3790.0
1785118393.3733752,15,285.625,3802.25
1785118393.3733752,15,288.921875,3586.0
1785118393.3733752,15,290.53125,3498.5
1785118393.3733752,15,293.828125,3231.0
1785118393.3733752,15,295.421875,3268.75
1785118393.3733752,15,297.046875,3321.0
1785118393.3733752,15,298.765625,3370.0
1785118393.3733752,15,300.375,3415.25
1785118393.3733752,15,302.0,3477.25
1785118393.3733752,15,303.625,3550.0
1785118393.3733752,15,305.234375,3633.0
1785118393.3733752,15,308.453125,4262.75
1785118393.3733752,15,310.078125,4364.5
1785118393.3733752,15,311.671875,4474.25
1785118393.3733752,15,313.3125,4592.75
1785118393.3733752,15,314.921875,4705.0
1785118393.3733752,15,318.1875,4982.0
1785118393.3733752,15,321.40625,5313.25
1785118393.4886374,15,52.875,101.0
1785118393.4886374,15,163.25,10296.5
1785118393.4886374,9,176.28125,10299.5
1785118393.4886374,7,181.125,10281.75
1785118393.4886374,12,202.28125,8553.25
1785118393.4886374,15,231.71875,4102.75
1785118393.4886374,15,246.4375,3491.0
1785118393.4886374,15,248.046875,3436.5
1785118393.4886374,15,251.46875,2589.25
1785118393.4886374,15,257.796875,3723.75
1785118393.4886374,15,259.421875,3742.25
1785118393.4886374,15,261.046875,3702.0
1785118393.4886374,15,262.65625,3683.25
1785118393.4886374,15,264.3125,3670.75
1785118393.4886374,15,265.921875,3650.5
1785118393.4886374,15,267.546875,3644.25
1785118393.4886374,15,269.1875,3653.5
1785118393.4886374,15,270.8125,3658.75
1785118393.4886374,15,272.4375,3645.0
1785118393.4886374,15,274.046875,3653.75
1785118393.4886374,15,275.640625,3671.75
1785118393.4886374,15,277.25,3682.75
1785118393.4886374,15,278.890625,3705.25
1785118393.4886374,15,280.484375,3728.25
1785118393.4886374,15,282.109375,3758.0
1785118393.4886374,15,283.734375,3776.5
1785118393.4886374,15,285.375,3794.0
1785118393.4886374,15,290.265625,3502.75
1785118393.4886374,15,293.5625,3229.0
1785118393.4886374,15,295.15625,3258.25
1785118393.4886374,15,296.765625,3313.0
1785118393.4886374,15,298.53125,3365.25
1785118393.4886374,15,300.140625,3409.0
1785118393.4886374,15,301.78125,3464.75
1785118393.4886374,15,303.390625,3535.5
1785118393.4886374,15,305.015625,3613.0
1785118393.4886374,15,308.21875,4244.75
1785118393.4886374,15,309.828125,4352.75
1785118393.4886374,15,311.46875,4463.25
1785118393.4886374,15,313.09375,4579.0
1785118393.4886374,15,314.703125,4694.25
1785118393.4886374,15,317.953125,4963.0
1785118393.4886374,15,322.875,5469.5
1785118393.6005654,15,51.59375,101.5
1785118393.6005654,15,163.109375,10251.75
