timestamp,quality,angle_deg,distance_mm
1785136579.6987293,15,350.515625,9241.75
1785136579.6987293,15,355.5,8425.5
1785136579.6987293,15,2.140625,7038.75
1785136579.6987293,15,7.109375,6591.75
1785136579.6987293,15,8.765625,6601.75
1785136579.6987293,15,16.90625,6675.5
1785136579.6987293,12,21.859375,6933.0
1785136579.6987293,15,25.171875,6162.25
1785136579.6987293,15,45.265625,106.75
1785136579.6987293,15,165.0,10141.75
1785136579.6987293,15,189.90625,5560.5
1785136579.6987293,11,191.546875,5491.0
1785136579.6987293,9,193.1875,5415.0
1785136579.6987293,13,194.859375,5293.5
1785136579.6987293,14,196.5,5185.25
1785136579.6987293,15,198.171875,5103.75
1785136579.6987293,9,199.8125,5008.5
1785136579.6987293,14,203.046875,4759.75
1785136579.6987293,9,204.71875,4682.75
1785136579.6987293,13,206.375,4560.25
1785136579.6987293,15,208.03125,4457.25
1785136579.6987293,14,209.671875,4367.75
1785136579.6987293,7,211.328125,4277.5
1785136579.6987293,15,212.984375,4204.0
1785136579.6987293,12,214.640625,4163.0
1785136579.6987293,15,216.28125,4146.0
1785136579.6987293,10,217.9375,4109.75
1785136579.6987293,15,219.578125,4025.25
1785136579.6987293,15,226.265625,3180.25
1785136579.6987293,15,227.921875,3114.0
1785136579.6987293,15,229.5625,3077.25
1785136579.6987293,15,241.0,3643.5
1785136579.6987293,15,242.65625,3570.5
1785136579.6987293,15,244.3125,3502.75
1785136579.6987293,15,245.953125,3457.0
1785136579.6987293,15,247.609375,3404.5
1785136579.6987293,15,249.265625,3361.25
1785136579.6987293,15,250.921875,3328.5
1785136579.6987293,15,252.546875,3306.0
1785136579.6987293,15,254.1875,3341.75
1785136579.6987293,15,255.84375,3375.25
1785136579.6987293,15,257.46875,3411.5
1785136579.6987293,15,260.734375,3622.5
1785136579.6987293,15,262.390625,3603.5
1785136579.6987293,15,264.03125,3581.5
1785136579.6987293,15,265.703125,3567.25
1785136579.6987293,15,267.34375,3563.0
1785136579.6987293,15,268.96875,3562.75
1785136579.6987293,15,270.609375,3563.0
1785136579.6987293,15,272.265625,3567.0
1785136579.6987293,15,273.921875,3565.75
1785136579.6987293,15,282.859375,1216.75
1785136579.6987293,15,284.46875,1208.0
1785136579.6987293,15,286.140625,1209.0
1785136579.6987293,15,292.65625,1232.5
1785136579.6987293,15,294.359375,1242.75
1785136579.6987293,15,295.953125,1252.75
1785136579.6987293,15,297.578125,1262.25
1785136579.6987293,15,299.28125,1274.25
1785136579.6987293,15,300.9375,1286.5
1785136579.6987293,15,302.5625,1296.75
1785136579.6987293,15,304.234375,1307.0
1785136579.6987293,15,321.546875,4993.75
1785136579.6987293,15,332.421875,1215.25
1785136579.6987293,15,334.015625,1218.5
1785136579.6987293,15,342.296875,1237.0
1785136579.6987293,15,346.265625,9353.0
1785136579.6987293,15,347.90625,9344.25
1785136579.6987293,15,349.5625,9301.75
1785136581.1518598,15,351.21875,9206.75
1785136581.1518598,15,359.53125,7134.75
1785136581.1518598,13,1.171875,7147.5
1785136581.1518598,10,9.453125,6825.75
1785136581.1518598,14,11.0,6798.25
1785136581.1518598,15,162.390625,10511.0
1785136581.1518598,15,188.859375,5609.0
1785136581.1518598,14,190.515625,5546.0
1785136581.1518598,11,192.15625,5500.75
1785136581.1518598,11,195.453125,5241.5
1785136581.1518598,15,197.125,5148.25
1785136581.1518598,15,198.765625,5081.75
1785136581.1518598,15,202.078125,4818.75
1785136581.1518598,10,203.6875,4741.0
1785136581.1518598,11,205.34375,4639.25
1785136581.1518598,9,206.984375,4521.75
1785136581.1518598,10,208.65625,4424.5
1785136581.1518598,15,210.296875,4338.0
1785136581.1518598,15,211.953125,4270.25
