timestamp,elapsed_s,scan_index,quality,angle_deg,distance_mm
1785204874.109380960,0.009642,0,15,10.218750,109.000
1785204874.109380960,0.009642,0,15,20.218750,153.750
1785204874.109380960,0.009642,0,15,21.828125,152.750
1785204874.109380960,0.009642,0,15,28.328125,166.250
1785204874.109380960,0.009642,0,15,142.093750,103.750
1785204874.109380960,0.009642,0,15,165.140625,153.000
1785204874.109380960,0.009642,0,15,166.265625,149.500
1785204874.109380960,0.009642,0,15,167.906250,146.750
1785204874.109380960,0.009642,0,15,169.531250,145.000
1785204874.109380960,0.009642,0,15,177.640625,112.500
1785204874.109380960,0.009642,0,15,178.843750,110.250
1785204874.109380960,0.009642,0,15,181.484375,108.250
1785204874.109380960,0.009642,0,15,185.359375,100.750
1785204874.109380960,0.009642,0,15,187.515625,99.500
1785204874.109380960,0.009642,0,15,189.000000,99.000
1785204874.109380960,0.009642,0,15,189.875000,99.000
1785204874.109380960,0.009642,0,15,194.015625,109.750
1785204874.334815741,0.289291,1,15,12.281250,111.000
1785204874.334815741,0.289291,1,15,21.015625,155.250
1785204874.334815741,0.289291,1,15,22.640625,154.500
1785204874.334815741,0.289291,1,15,165.796875,151.750
1785204874.334815741,0.289291,1,15,166.906250,149.250
1785204874.334815741,0.289291,1,15,168.546875,146.250
1785204874.334815741,0.289291,1,15,177.234375,111.750
1785204874.334815741,0.289291,1,15,179.718750,109.750
1785204874.334815741,0.289291,1,15,184.156250,102.250
1785204874.334815741,0.289291,1,15,186.765625,100.250
1785204874.334815741,0.289291,1,15,188.296875,99.750
1785204874.334815741,0.289291,1,15,189.640625,99.500
1785204874.334815741,0.289291,1,14,194.578125,109.250
1785204874.449887514,0.356609,2,15,11.421875,108.250
1785204874.449887514,0.356609,2,15,26.078125,164.750
1785204874.449887514,0.356609,2,15,27.687500,165.750
1785204874.449887514,0.356609,2,15,165.406250,151.750
1785204874.449887514,0.356609,2,15,167.031250,149.000
1785204874.449887514,0.356609,2,15,168.656250,146.000
1785204874.449887514,0.356609,2,15,177.359375,114.500
1785204874.449887514,0.356609,2,15,178.296875,111.500
1785204874.449887514,0.356609,2,15,180.765625,109.500
1785204874.449887514,0.356609,2,15,185.109375,101.750
1785204874.449887514,0.356609,2,15,186.640625,100.250
1785204874.449887514,0.356609,2,15,187.562500,99.500
1785204874.449887514,0.356609,2,15,190.437500,99.500
1785204874.561026812,0.422020,3,15,11.687500,111.500
1785204874.561026812,0.422020,3,15,21.203125,155.250
1785204874.561026812,0.422020,3,15,22.812500,154.750
1785204874.561026812,0.422020,3,15,26.062500,164.750
1785204874.561026812,0.422020,3,15,27.687500,165.750
1785204874.561026812,0.422020,3,15,165.437500,151.750
1785204874.561026812,0.422020,3,15,167.062500,149.000
1785204874.561026812,0.422020,3,15,169.812500,146.000
1785204874.561026812,0.422020,3,15,175.593750,114.500
1785204874.561026812,0.422020,3,15,179.125000,111.750
1785204874.561026812,0.422020,3,15,179.687500,109.750
1785204874.561026812,0.422020,3,15,183.953125,101.750
1785204874.561026812,0.422020,3,15,186.953125,100.250
1785204874.561026812,0.422020,3,15,188.453125,99.750
1785204874.561026812,0.422020,3,15,189.828125,99.750
1785204874.676037073,0.507602,4,15,12.843750,111.500
1785204874.676037073,0.507602,4,15,26.046875,164.750
1785204874.676037073,0.507602,4,15,27.656250,165.750
1785204874.676037073,0.507602,4,15,165.437500,151.750
1785204874.676037073,0.507602,4,15,167.046875,149.000
1785204874.676037073,0.507602,4,15,169.250000,146.000
1785204874.676037073,0.507602,4,15,175.187500,114.500
1785204874.676037073,0.507602,4,15,177.218750,111.750
1785204874.676037073,0.507602,4,15,180.187500,109.750
1785204874.676037073,0.507602,4,15,184.671875,102.000
1785204874.676037073,0.507602,4,15,185.921875,100.250
1785204874.676037073,0.507602,4,15,188.109375,99.750
1785204874.676037073,0.507602,4,15,190.250000,99.750
1785204874.789639950,0.620982,5,15,13.375000,111.750
1785204874.789639950,0.620982,5,15,26.031250,164.750
1785204874.789639950,0.620982,5,15,27.640625,165.500
1785204874.789639950,0.620982,5,15,166.343750,151.750
1785204874.789639950,0.620982,5,15,168.093750,149.000
1785204874.789639950,0.620982,5,15,168.718750,146.000
1785204874.789639950,0.620982,5,15,177.187500,114.500
1785204874.789639950,0.620982,5,15,178.875000,111.750
1785204874.789639950,0.620982,5,15,179.500000,109.750
1785204874.789639950,0.620982,5,15,185.250000,102.000
1785204874.789639950,0.620982,5,15,186.968750,100.250
1785204874.789639950,0.620982,5,15,188.000000,99.750
1785204874.789639950,0.620982,5,15,189.625000,99.750
1785204874.904433489,0.729124,6,15,11.046875,109.750
1785204874.904433489,0.729124,6,15,21.281250,155.000
1785204874.904433489,0.729124,6,15,22.906250,154.750
1785204874.904433489,0.729124,6,15,164.109375,154.500
1785204874.904433489,0.729124,6,15,165.734375,151.000
1785204874.904433489,0.729124,6,15,167.359375,148.500
1785204874.904433489,0.729124,6,15,169.000000,145.750
1785204874.904433489,0.729124,6,15,177.343750,114.000
1785204874.904433489,0.729124,6,15,178.421875,111.250
1785204874.904433489,0.729124,6,15,180.375000,109.500
1785204874.904433489,0.729124,6,15,184.343750,101.250
1785204874.904433489,0.729124,6,15,186.015625,100.000
1785204874.904433489,0.729124,6,15,188.359375,99.250
1785204874.904433489,0.729124,6,15,189.546875,99.250
1785204874.904433489,0.729124,6,15,194.000000,110.750
1785204875.015925646,0.848790,7,15,10.937500,110.250
1785204875.015925646,0.848790,7,15,27.984375,166.000
1785204875.015925646,0.848790,7,15,164.281250,154.000
1785204875.015925646,0.848790,7,15,167.031250,150.500
1785204875.015925646,0.848790,7,15,167.781250,147.750
1785204875.015925646,0.848790,7,15,169.421875,145.750
1785204875.015925646,0.848790,7,15,176.343750,113.000
1785204875.015925646,0.848790,7,15,179.187500,110.750
1785204875.015925646,0.848790,7,15,181.390625,109.000
